"","X","X0","X1","X5"
"354",1952,"19-01-2021 03:45","19-01-2021 04:00","36.4"
"355",1953,"19-01-2021 04:00","19-01-2021 04:15","36"
"356",1954,"19-01-2021 04:15","19-01-2021 04:30","36"
"357",1955,"19-01-2021 04:30","19-01-2021 04:45","36.4"
"358",1956,"19-01-2021 04:45","19-01-2021 05:00","37.2"
"359",1957,"19-01-2021 05:00","19-01-2021 05:15","37.1"
"360",1958,"19-01-2021 05:15","19-01-2021 05:30","38.9"
"361",1959,"19-01-2021 05:30","19-01-2021 05:45","61.6"
"362",1960,"19-01-2021 05:45","19-01-2021 06:00","72.4"
"363",1961,"19-01-2021 06:00","19-01-2021 06:15","72.5"
"364",1962,"19-01-2021 06:15","19-01-2021 06:30","70.7"
"365",1963,"19-01-2021 06:30","19-01-2021 06:45","69.2"
"366",1964,"19-01-2021 06:45","19-01-2021 07:00","73.5"
"367",1965,"19-01-2021 07:00","19-01-2021 07:15","73.4"
"368",1966,"19-01-2021 07:15","19-01-2021 07:30","68.6"
"369",1967,"19-01-2021 07:30","19-01-2021 07:45","81.2"
"370",1968,"19-01-2021 07:45","19-01-2021 08:00","77"
"371",1969,"19-01-2021 08:00","19-01-2021 08:15","77.3"
"372",1970,"19-01-2021 08:15","19-01-2021 08:30","76.8"
"373",1971,"19-01-2021 08:30","19-01-2021 08:45","79.3"
"374",1972,"19-01-2021 08:45","19-01-2021 09:00","75.5"
"375",1973,"19-01-2021 09:00","19-01-2021 09:15","76.8"
"376",1974,"19-01-2021 09:15","19-01-2021 09:30","71"
"377",1975,"19-01-2021 09:30","19-01-2021 09:45","None"
"378",1976,"19-01-2021 09:45","19-01-2021 10:00","None"
"379",1977,"19-01-2021 10:00","19-01-2021 10:15","None"
"380",1978,"19-01-2021 10:15","19-01-2021 10:30","74.1"
"381",1979,"19-01-2021 10:30","19-01-2021 10:45","63.6"
"382",1980,"19-01-2021 10:45","19-01-2021 11:00","55.2"
"383",1981,"19-01-2021 11:00","19-01-2021 11:15","67.9"
"384",1982,"19-01-2021 11:15","19-01-2021 11:30","73.4"
"385",1983,"19-01-2021 11:30","19-01-2021 11:45","None"
"386",1984,"19-01-2021 11:45","19-01-2021 12:00","None"
"387",1985,"19-01-2021 12:00","19-01-2021 12:15","None"
"388",1986,"19-01-2021 12:15","19-01-2021 12:30","57.8"
"389",1987,"19-01-2021 12:30","19-01-2021 12:45","51.3"
"390",1988,"19-01-2021 12:45","19-01-2021 13:00","45.8"
"391",1989,"19-01-2021 13:00","19-01-2021 13:15","46.1"
"392",1990,"19-01-2021 13:15","19-01-2021 13:30","36"
"393",1991,"19-01-2021 13:30","19-01-2021 13:45","46.8"
"394",1992,"19-01-2021 13:45","19-01-2021 14:00","41.9"
"395",1993,"19-01-2021 14:00","19-01-2021 14:15","35.7"
"396",1994,"19-01-2021 14:15","19-01-2021 14:30","47.8"
"397",1995,"19-01-2021 14:30","19-01-2021 14:45","42"
"398",1996,"19-01-2021 14:45","19-01-2021 15:00","34"
"399",1997,"19-01-2021 15:00","19-01-2021 15:15","35.3"
"400",1998,"19-01-2021 15:15","19-01-2021 15:30","33.4"
"401",1999,"19-01-2021 15:30","19-01-2021 15:45","42"
"402",2000,"19-01-2021 15:45","19-01-2021 16:00","56.9"
"403",2001,"19-01-2021 16:00","19-01-2021 16:15","56.2"
"404",2002,"19-01-2021 16:15","19-01-2021 16:30","44.6"
"405",2003,"19-01-2021 16:30","19-01-2021 16:45","43.9"
"406",2004,"19-01-2021 16:45","19-01-2021 17:00","52"
"407",2005,"19-01-2021 17:00","19-01-2021 17:15","62.4"
"408",2006,"19-01-2021 17:15","19-01-2021 17:30","91"
"409",2007,"19-01-2021 17:30","19-01-2021 17:45","131.1"
"410",2008,"19-01-2021 17:45","19-01-2021 18:00","153.2"
"411",2009,"19-01-2021 18:00","19-01-2021 18:15","128.1"
"412",2010,"19-01-2021 18:15","19-01-2021 18:30","136.7"
"413",2011,"19-01-2021 18:30","19-01-2021 18:45","148.2"
"414",2012,"19-01-2021 18:45","19-01-2021 19:00","133.6"
"415",2013,"19-01-2021 19:00","19-01-2021 19:15","120.3"
