"","X","X0","X1","X4"
"128",2519,"25-01-2021 01:30","25-01-2021 01:45","36.5"
"129",2520,"25-01-2021 01:45","25-01-2021 02:00","30.8"
"130",2521,"25-01-2021 02:00","25-01-2021 02:15","31.3"
"131",2522,"25-01-2021 02:15","25-01-2021 02:30","32.9"
"132",2523,"25-01-2021 02:30","25-01-2021 02:45","33.4"
"133",2524,"25-01-2021 02:45","25-01-2021 03:00","34.2"
"134",2525,"25-01-2021 03:00","25-01-2021 03:15","30.2"
"135",2526,"25-01-2021 03:15","25-01-2021 03:30","34.2"
"136",2527,"25-01-2021 03:30","25-01-2021 03:45","None"
"137",2528,"25-01-2021 03:45","25-01-2021 04:00","30.5"
"138",2529,"25-01-2021 04:00","25-01-2021 04:15","34.3"
"139",2530,"25-01-2021 04:15","25-01-2021 04:30","31.2"
"140",2531,"25-01-2021 04:30","25-01-2021 04:45","29.1"
"141",2532,"25-01-2021 04:45","25-01-2021 05:00","31.9"
"142",2533,"25-01-2021 05:00","25-01-2021 05:15","29.9"
"143",2534,"25-01-2021 05:15","25-01-2021 05:30","None"
"144",2535,"25-01-2021 05:30","25-01-2021 05:45","29.3"
"145",2536,"25-01-2021 05:45","25-01-2021 06:00","31.5"
"146",2537,"25-01-2021 06:00","25-01-2021 06:15","32.3"
"147",2538,"25-01-2021 06:15","25-01-2021 06:30","31.2"
"148",2539,"25-01-2021 06:30","25-01-2021 06:45","32"
"149",2540,"25-01-2021 06:45","25-01-2021 07:00","31.9"
"150",2541,"25-01-2021 07:00","25-01-2021 07:15","31.9"
"151",2542,"25-01-2021 07:15","25-01-2021 07:30","32.3"
"152",2543,"25-01-2021 07:30","25-01-2021 07:45","34.6"
"153",2544,"25-01-2021 07:45","25-01-2021 08:00","None"
"154",2545,"25-01-2021 08:00","25-01-2021 08:15","40.3"
"155",2546,"25-01-2021 08:15","25-01-2021 08:30","37.8"
"156",2547,"25-01-2021 08:30","25-01-2021 08:45","42.6"
"157",2548,"25-01-2021 08:45","25-01-2021 09:00","47.6"
"158",2549,"25-01-2021 09:00","25-01-2021 09:15","52.8"
"159",2550,"25-01-2021 09:15","25-01-2021 09:30","50.9"
"160",2551,"25-01-2021 09:30","25-01-2021 09:45","None"
"161",2552,"25-01-2021 09:45","25-01-2021 10:00","None"
"162",2553,"25-01-2021 10:00","25-01-2021 10:15","None"
"163",2554,"25-01-2021 10:15","25-01-2021 10:30","58.2"
"164",2555,"25-01-2021 10:30","25-01-2021 10:45","63.8"
"165",2556,"25-01-2021 10:45","25-01-2021 11:00","62.2"
"166",2557,"25-01-2021 11:00","25-01-2021 11:15","58.2"
"167",2558,"25-01-2021 11:15","25-01-2021 11:30","59.9"
"168",2559,"25-01-2021 11:30","25-01-2021 11:45","None"
"169",2560,"25-01-2021 11:45","25-01-2021 12:00","None"
"170",2561,"25-01-2021 12:00","25-01-2021 12:15","None"
"171",2562,"25-01-2021 12:15","25-01-2021 12:30","6.9"
"172",2563,"25-01-2021 12:30","25-01-2021 12:45","8.7"
"173",2564,"25-01-2021 12:45","25-01-2021 13:00","17.1"
"174",2565,"25-01-2021 13:00","25-01-2021 13:15","62.7"
"175",2566,"25-01-2021 13:15","25-01-2021 13:30","73.4"
"176",2567,"25-01-2021 13:30","25-01-2021 13:45","70.9"
"177",2568,"25-01-2021 13:45","25-01-2021 14:00","70.7"
"178",2569,"25-01-2021 14:00","25-01-2021 14:15","64.6"
"179",2570,"25-01-2021 14:15","25-01-2021 14:30","66.5"
"180",2571,"25-01-2021 14:30","25-01-2021 14:45","60.4"
"181",2572,"25-01-2021 14:45","25-01-2021 15:00","62.8"
"182",2573,"25-01-2021 15:00","25-01-2021 15:15","63"
"183",2574,"25-01-2021 15:15","25-01-2021 15:30","67.7"
"184",2575,"25-01-2021 15:30","25-01-2021 15:45","68.1"
"185",2576,"25-01-2021 15:45","25-01-2021 16:00","66.1"
"186",2577,"25-01-2021 16:00","25-01-2021 16:15","71.9"
"187",2578,"25-01-2021 16:15","25-01-2021 16:30","70"
"188",2579,"25-01-2021 16:30","25-01-2021 16:45","78"
"189",2580,"25-01-2021 16:45","25-01-2021 17:00","72.7"
"190",2581,"25-01-2021 17:00","25-01-2021 17:15","79.7"
"191",2582,"25-01-2021 17:15","25-01-2021 17:30","91.1"
"192",2583,"25-01-2021 17:30","25-01-2021 17:45","None"
"193",2584,"25-01-2021 17:45","25-01-2021 18:00","93.4"
"194",2585,"25-01-2021 18:00","25-01-2021 18:15","99.3"
"195",2586,"25-01-2021 18:15","25-01-2021 18:30","None"
"196",2587,"25-01-2021 18:30","25-01-2021 18:45","97.3"
"197",2588,"25-01-2021 18:45","25-01-2021 19:00","102.9"
"198",2589,"25-01-2021 19:00","25-01-2021 19:15","104.7"
"199",2590,"25-01-2021 19:15","25-01-2021 19:30","108.6"
"200",2591,"25-01-2021 19:30","25-01-2021 19:45","110.9"
"201",2592,"25-01-2021 19:45","25-01-2021 20:00","None"
"202",2593,"25-01-2021 20:00","25-01-2021 20:15","107.8"
"203",2594,"25-01-2021 20:15","25-01-2021 20:30","110.3"
"204",2595,"25-01-2021 20:30","25-01-2021 20:45","111"
"205",2596,"25-01-2021 20:45","25-01-2021 21:00","103.2"
"206",2597,"25-01-2021 21:00","25-01-2021 21:15","96.9"
"207",2598,"25-01-2021 21:15","25-01-2021 21:30","97"
"208",2599,"25-01-2021 21:30","25-01-2021 21:45","102.1"
"209",2600,"25-01-2021 21:45","25-01-2021 22:00","95.9"
"210",2601,"25-01-2021 22:00","25-01-2021 22:15","99.1"
"211",2602,"25-01-2021 22:15","25-01-2021 22:30","95.3"
"212",2603,"25-01-2021 22:30","25-01-2021 22:45","87.2"
"213",2604,"25-01-2021 22:45","25-01-2021 23:00","86.5"
"214",2605,"25-01-2021 23:00","25-01-2021 23:15","None"
"215",2606,"25-01-2021 23:15","25-01-2021 23:30","67"
"216",2607,"25-01-2021 23:30","25-01-2021 23:45","None"
"217",2608,"25-01-2021 23:45","26-01-2021 00:00","None"
"218",2609,"26-01-2021 00:00","26-01-2021 00:15","58.4"
"219",2610,"26-01-2021 00:15","26-01-2021 00:30","54.7"
"220",2611,"26-01-2021 00:30","26-01-2021 00:45","55.7"
"221",2612,"26-01-2021 00:45","26-01-2021 01:00","54.9"
"222",2613,"26-01-2021 01:00","26-01-2021 01:15","51.2"
"223",2614,"26-01-2021 01:15","26-01-2021 01:30","49.9"
"224",2615,"26-01-2021 01:30","26-01-2021 01:45","54.2"
"225",2616,"26-01-2021 01:45","26-01-2021 02:00","51.7"
"226",2617,"26-01-2021 02:00","26-01-2021 02:15","46.7"
"227",2618,"26-01-2021 02:15","26-01-2021 02:30","46.8"
"228",2619,"26-01-2021 02:30","26-01-2021 02:45","45.4"
"229",2620,"26-01-2021 02:45","26-01-2021 03:00","41.7"
"230",2621,"26-01-2021 03:00","26-01-2021 03:15","43.6"
"231",2622,"26-01-2021 03:15","26-01-2021 03:30","45"
"232",2623,"26-01-2021 03:30","26-01-2021 03:45","None"
"233",2624,"26-01-2021 03:45","26-01-2021 04:00","49.4"
"234",2625,"26-01-2021 04:00","26-01-2021 04:15","45.4"
"235",2626,"26-01-2021 04:15","26-01-2021 04:30","42.8"
"236",2627,"26-01-2021 04:30","26-01-2021 04:45","46.2"
"237",2628,"26-01-2021 04:45","26-01-2021 05:00","42.6"
"238",2629,"26-01-2021 05:00","26-01-2021 05:15","37.2"
"239",2630,"26-01-2021 05:15","26-01-2021 05:30","37.9"
"240",2631,"26-01-2021 05:30","26-01-2021 05:45","34.1"
"241",2632,"26-01-2021 05:45","26-01-2021 06:00","38.9"
"242",2633,"26-01-2021 06:00","26-01-2021 06:15","33.6"
"243",2634,"26-01-2021 06:15","26-01-2021 06:30","34.3"
"244",2635,"26-01-2021 06:30","26-01-2021 06:45","35.6"
"245",2636,"26-01-2021 06:45","26-01-2021 07:00","32.6"
"246",2637,"26-01-2021 07:00","26-01-2021 07:15","None"
"247",2638,"26-01-2021 07:15","26-01-2021 07:30","35.5"
"248",2639,"26-01-2021 07:30","26-01-2021 07:45","36.2"
"249",2640,"26-01-2021 07:45","26-01-2021 08:00","40.9"
"250",2641,"26-01-2021 08:00","26-01-2021 08:15","41.5"
"251",2642,"26-01-2021 08:15","26-01-2021 08:30","45.6"
"252",2643,"26-01-2021 08:30","26-01-2021 08:45","43.5"
"253",2644,"26-01-2021 08:45","26-01-2021 09:00","40.9"
"254",2645,"26-01-2021 09:00","26-01-2021 09:15","40.9"
"255",2646,"26-01-2021 09:15","26-01-2021 09:30","37.8"
"256",2647,"26-01-2021 09:30","26-01-2021 09:45","None"
"257",2648,"26-01-2021 09:45","26-01-2021 10:00","None"
"258",2649,"26-01-2021 10:00","26-01-2021 10:15","None"
"259",2650,"26-01-2021 10:15","26-01-2021 10:30","40.1"
"260",2651,"26-01-2021 10:30","26-01-2021 10:45","41.2"
"261",2652,"26-01-2021 10:45","26-01-2021 11:00","43.7"
"262",2653,"26-01-2021 11:00","26-01-2021 11:15","47.4"
"263",2654,"26-01-2021 11:15","26-01-2021 11:30","40.9"
"264",2655,"26-01-2021 11:30","26-01-2021 11:45","None"
"265",2656,"26-01-2021 11:45","26-01-2021 12:00","None"
"266",2657,"26-01-2021 12:00","26-01-2021 12:15","None"
"267",2658,"26-01-2021 12:15","26-01-2021 12:30","43.5"
"268",2659,"26-01-2021 12:30","26-01-2021 12:45","46.9"
"269",2660,"26-01-2021 12:45","26-01-2021 13:00","41.6"
"270",2661,"26-01-2021 13:00","26-01-2021 13:15","42"
"271",2662,"26-01-2021 13:15","26-01-2021 13:30","39.9"
"272",2663,"26-01-2021 13:30","26-01-2021 13:45","37.8"
"273",2664,"26-01-2021 13:45","26-01-2021 14:00","40.9"
"274",2665,"26-01-2021 14:00","26-01-2021 14:15","37.8"
"275",2666,"26-01-2021 14:15","26-01-2021 14:30","38.7"
"276",2667,"26-01-2021 14:30","26-01-2021 14:45","35"
"277",2668,"26-01-2021 14:45","26-01-2021 15:00","42.6"
"278",2669,"26-01-2021 15:00","26-01-2021 15:15","37.8"
"279",2670,"26-01-2021 15:15","26-01-2021 15:30","34.2"
"280",2671,"26-01-2021 15:30","26-01-2021 15:45","41.6"
"281",2672,"26-01-2021 15:45","26-01-2021 16:00","43.2"
"282",2673,"26-01-2021 16:00","26-01-2021 16:15","47.8"
"283",2674,"26-01-2021 16:15","26-01-2021 16:30","41.1"
"284",2675,"26-01-2021 16:30","26-01-2021 16:45","48.8"
"285",2676,"26-01-2021 16:45","26-01-2021 17:00","47.4"
"286",2677,"26-01-2021 17:00","26-01-2021 17:15","59.9"
"287",2678,"26-01-2021 17:15","26-01-2021 17:30","72.3"
"288",2679,"26-01-2021 17:30","26-01-2021 17:45","82.8"
"289",2680,"26-01-2021 17:45","26-01-2021 18:00","71.8"
"290",2681,"26-01-2021 18:00","26-01-2021 18:15","73.4"
