"","X","X0","X1","X6"
"255",1853,"18-01-2021 03:00","18-01-2021 03:15","10.3"
"256",1854,"18-01-2021 03:15","18-01-2021 03:30","None"
"257",1855,"18-01-2021 03:30","18-01-2021 03:45","9.7"
"258",1856,"18-01-2021 03:45","18-01-2021 04:00","10.3"
"259",1857,"18-01-2021 04:00","18-01-2021 04:15","10.9"
"260",1858,"18-01-2021 04:15","18-01-2021 04:30","12.2"
"261",1859,"18-01-2021 04:30","18-01-2021 04:45","13.2"
"262",1860,"18-01-2021 04:45","18-01-2021 05:00","12.9"
"263",1861,"18-01-2021 05:00","18-01-2021 05:15","13.2"
"264",1862,"18-01-2021 05:15","18-01-2021 05:30","14.3"
"265",1863,"18-01-2021 05:30","18-01-2021 05:45","13.9"
"266",1864,"18-01-2021 05:45","18-01-2021 06:00","13.8"
"267",1865,"18-01-2021 06:00","18-01-2021 06:15","15.1"
"268",1866,"18-01-2021 06:15","18-01-2021 06:30","16.2"
"269",1867,"18-01-2021 06:30","18-01-2021 06:45","16.7"
"270",1868,"18-01-2021 06:45","18-01-2021 07:00","17.3"
"271",1869,"18-01-2021 07:00","18-01-2021 07:15","17.6"
"272",1870,"18-01-2021 07:15","18-01-2021 07:30","17.8"
"273",1871,"18-01-2021 07:30","18-01-2021 07:45","18.1"
"274",1872,"18-01-2021 07:45","18-01-2021 08:00","17.7"
"275",1873,"18-01-2021 08:00","18-01-2021 08:15","17.3"
"276",1874,"18-01-2021 08:15","18-01-2021 08:30","16.5"
"277",1875,"18-01-2021 08:30","18-01-2021 08:45","15.5"
"278",1876,"18-01-2021 08:45","18-01-2021 09:00","None"
"279",1877,"18-01-2021 09:00","18-01-2021 09:15","16"
"280",1878,"18-01-2021 09:15","18-01-2021 09:30","16.9"
"281",1879,"18-01-2021 09:30","18-01-2021 09:45","None"
"282",1880,"18-01-2021 09:45","18-01-2021 10:00","None"
"283",1881,"18-01-2021 10:00","18-01-2021 10:15","None"
"284",1882,"18-01-2021 10:15","18-01-2021 10:30","17.3"
"285",1883,"18-01-2021 10:30","18-01-2021 10:45","None"
"286",1884,"18-01-2021 10:45","18-01-2021 11:00","None"
"287",1885,"18-01-2021 11:00","18-01-2021 11:15","None"
"288",1886,"18-01-2021 11:15","18-01-2021 11:30","17.2"
"289",1887,"18-01-2021 11:30","18-01-2021 11:45","17.5"
"290",1888,"18-01-2021 11:45","18-01-2021 12:00","18.1"
"291",1889,"18-01-2021 12:00","18-01-2021 12:15","17.7"
"292",1890,"18-01-2021 12:15","18-01-2021 12:30","16.5"
"293",1891,"18-01-2021 12:30","18-01-2021 12:45","16.7"
"294",1892,"18-01-2021 12:45","18-01-2021 13:00","16.8"
"295",1893,"18-01-2021 13:00","18-01-2021 13:15","17.2"
"296",1894,"18-01-2021 13:15","18-01-2021 13:30","17.6"
"297",1895,"18-01-2021 13:30","18-01-2021 13:45","None"
"298",1896,"18-01-2021 13:45","18-01-2021 14:00","17.8"
"299",1897,"18-01-2021 14:00","18-01-2021 14:15","17.9"
"300",1898,"18-01-2021 14:15","18-01-2021 14:30","18.4"
"301",1899,"18-01-2021 14:30","18-01-2021 14:45","18.2"
"302",1900,"18-01-2021 14:45","18-01-2021 15:00","18"
"303",1901,"18-01-2021 15:00","18-01-2021 15:15","17.6"
"304",1902,"18-01-2021 15:15","18-01-2021 15:30","17.1"
"305",1903,"18-01-2021 15:30","18-01-2021 15:45","16.6"
"306",1904,"18-01-2021 15:45","18-01-2021 16:00","16.4"
"307",1905,"18-01-2021 16:00","18-01-2021 16:15","None"
"308",1906,"18-01-2021 16:15","18-01-2021 16:30","16.7"
"309",1907,"18-01-2021 16:30","18-01-2021 16:45","16.8"
"310",1908,"18-01-2021 16:45","18-01-2021 17:00","16.8"
"311",1909,"18-01-2021 17:00","18-01-2021 17:15","17.2"
"312",1910,"18-01-2021 17:15","18-01-2021 17:30","16.6"
"313",1911,"18-01-2021 17:30","18-01-2021 17:45","17.2"
"314",1912,"18-01-2021 17:45","18-01-2021 18:00","18.1"
"315",1913,"18-01-2021 18:00","18-01-2021 18:15","17.9"
"316",1914,"18-01-2021 18:15","18-01-2021 18:30","17.8"
"317",1915,"18-01-2021 18:30","18-01-2021 18:45","17.8"
"318",1916,"18-01-2021 18:45","18-01-2021 19:00","17.5"
"319",1917,"18-01-2021 19:00","18-01-2021 19:15","18.9"
"320",1918,"18-01-2021 19:15","18-01-2021 19:30","19.4"
"321",1919,"18-01-2021 19:30","18-01-2021 19:45","20.1"
"322",1920,"18-01-2021 19:45","18-01-2021 20:00","21.1"
"323",1921,"18-01-2021 20:00","18-01-2021 20:15","21.4"
"324",1922,"18-01-2021 20:15","18-01-2021 20:30","23.8"
"325",1923,"18-01-2021 20:30","18-01-2021 20:45","24"
"326",1924,"18-01-2021 20:45","18-01-2021 21:00","24"
"327",1925,"18-01-2021 21:00","18-01-2021 21:15","25.3"
"328",1926,"18-01-2021 21:15","18-01-2021 21:30","28.4"
"329",1927,"18-01-2021 21:30","18-01-2021 21:45","24.4"
"330",1928,"18-01-2021 21:45","18-01-2021 22:00","25.6"
"331",1929,"18-01-2021 22:00","18-01-2021 22:15","25.8"
"332",1930,"18-01-2021 22:15","18-01-2021 22:30","22.9"
"333",1931,"18-01-2021 22:30","18-01-2021 22:45","21.8"
"334",1932,"18-01-2021 22:45","18-01-2021 23:00","20.3"
"335",1933,"18-01-2021 23:00","18-01-2021 23:15","18.9"
"336",1934,"18-01-2021 23:15","18-01-2021 23:30","17.2"
"337",1935,"18-01-2021 23:30","18-01-2021 23:45","None"
"338",1936,"18-01-2021 23:45","19-01-2021 00:00","None"
"339",1937,"19-01-2021 00:00","19-01-2021 00:15","15.6"
"340",1938,"19-01-2021 00:15","19-01-2021 00:30","16.2"
"341",1939,"19-01-2021 00:30","19-01-2021 00:45","16.1"
"342",1940,"19-01-2021 00:45","19-01-2021 01:00","15.5"
"343",1941,"19-01-2021 01:00","19-01-2021 01:15","14.6"
"344",1942,"19-01-2021 01:15","19-01-2021 01:30","14.5"
"345",1943,"19-01-2021 01:30","19-01-2021 01:45","14.3"
"346",1944,"19-01-2021 01:45","19-01-2021 02:00","13.8"
"347",1945,"19-01-2021 02:00","19-01-2021 02:15","13.9"
"348",1946,"19-01-2021 02:15","19-01-2021 02:30","13.9"
"349",1947,"19-01-2021 02:30","19-01-2021 02:45","13.1"
"350",1948,"19-01-2021 02:45","19-01-2021 03:00","12.1"
"351",1949,"19-01-2021 03:00","19-01-2021 03:15","13"
"352",1950,"19-01-2021 03:15","19-01-2021 03:30","12.3"
"353",1951,"19-01-2021 03:30","19-01-2021 03:45","11.8"
"354",1952,"19-01-2021 03:45","19-01-2021 04:00","12.2"
"355",1953,"19-01-2021 04:00","19-01-2021 04:15","12.4"
"356",1954,"19-01-2021 04:15","19-01-2021 04:30","14.2"
"357",1955,"19-01-2021 04:30","19-01-2021 04:45","16.2"
"358",1956,"19-01-2021 04:45","19-01-2021 05:00","15.9"
"359",1957,"19-01-2021 05:00","19-01-2021 05:15","16.3"
"360",1958,"19-01-2021 05:15","19-01-2021 05:30","15.6"
"361",1959,"19-01-2021 05:30","19-01-2021 05:45","15.5"
"362",1960,"19-01-2021 05:45","19-01-2021 06:00","16.4"
