"","X","X0","X1","X5"
"195",2586,"25-01-2021 18:15","25-01-2021 18:30","None"
"196",2587,"25-01-2021 18:30","25-01-2021 18:45","80"
"197",2588,"25-01-2021 18:45","25-01-2021 19:00","85.1"
"198",2589,"25-01-2021 19:00","25-01-2021 19:15","90.4"
"199",2590,"25-01-2021 19:15","25-01-2021 19:30","105.9"
"200",2591,"25-01-2021 19:30","25-01-2021 19:45","108.5"
"201",2592,"25-01-2021 19:45","25-01-2021 20:00","None"
"202",2593,"25-01-2021 20:00","25-01-2021 20:15","117.9"
"203",2594,"25-01-2021 20:15","25-01-2021 20:30","99.6"
"204",2595,"25-01-2021 20:30","25-01-2021 20:45","97.3"
"205",2596,"25-01-2021 20:45","25-01-2021 21:00","78.1"
"206",2597,"25-01-2021 21:00","25-01-2021 21:15","66.7"
"207",2598,"25-01-2021 21:15","25-01-2021 21:30","72.2"
"208",2599,"25-01-2021 21:30","25-01-2021 21:45","86"
"209",2600,"25-01-2021 21:45","25-01-2021 22:00","67.5"
"210",2601,"25-01-2021 22:00","25-01-2021 22:15","73.8"
"211",2602,"25-01-2021 22:15","25-01-2021 22:30","74.6"
"212",2603,"25-01-2021 22:30","25-01-2021 22:45","68.5"
"213",2604,"25-01-2021 22:45","25-01-2021 23:00","63.2"
"214",2605,"25-01-2021 23:00","25-01-2021 23:15","None"
"215",2606,"25-01-2021 23:15","25-01-2021 23:30","40.2"
"216",2607,"25-01-2021 23:30","25-01-2021 23:45","None"
"217",2608,"25-01-2021 23:45","26-01-2021 00:00","None"
"218",2609,"26-01-2021 00:00","26-01-2021 00:15","34.7"
"219",2610,"26-01-2021 00:15","26-01-2021 00:30","35.2"
"220",2611,"26-01-2021 00:30","26-01-2021 00:45","37.4"
"221",2612,"26-01-2021 00:45","26-01-2021 01:00","35.2"
"222",2613,"26-01-2021 01:00","26-01-2021 01:15","29.2"
"223",2614,"26-01-2021 01:15","26-01-2021 01:30","29.7"
"224",2615,"26-01-2021 01:30","26-01-2021 01:45","31"
"225",2616,"26-01-2021 01:45","26-01-2021 02:00","28.2"
"226",2617,"26-01-2021 02:00","26-01-2021 02:15","27.1"
"227",2618,"26-01-2021 02:15","26-01-2021 02:30","27.7"
"228",2619,"26-01-2021 02:30","26-01-2021 02:45","25.9"
"229",2620,"26-01-2021 02:45","26-01-2021 03:00","25.2"
"230",2621,"26-01-2021 03:00","26-01-2021 03:15","26"
"231",2622,"26-01-2021 03:15","26-01-2021 03:30","28.4"
"232",2623,"26-01-2021 03:30","26-01-2021 03:45","None"
"233",2624,"26-01-2021 03:45","26-01-2021 04:00","30.2"
"234",2625,"26-01-2021 04:00","26-01-2021 04:15","26.4"
"235",2626,"26-01-2021 04:15","26-01-2021 04:30","25.1"
"236",2627,"26-01-2021 04:30","26-01-2021 04:45","30.2"
"237",2628,"26-01-2021 04:45","26-01-2021 05:00","27.1"
"238",2629,"26-01-2021 05:00","26-01-2021 05:15","20.7"
"239",2630,"26-01-2021 05:15","26-01-2021 05:30","22.4"
"240",2631,"26-01-2021 05:30","26-01-2021 05:45","21.2"
"241",2632,"26-01-2021 05:45","26-01-2021 06:00","21.6"
"242",2633,"26-01-2021 06:00","26-01-2021 06:15","19.4"
"243",2634,"26-01-2021 06:15","26-01-2021 06:30","22.2"
"244",2635,"26-01-2021 06:30","26-01-2021 06:45","21.4"
"245",2636,"26-01-2021 06:45","26-01-2021 07:00","21.8"
"246",2637,"26-01-2021 07:00","26-01-2021 07:15","None"
"247",2638,"26-01-2021 07:15","26-01-2021 07:30","20.4"
"248",2639,"26-01-2021 07:30","26-01-2021 07:45","23.2"
"249",2640,"26-01-2021 07:45","26-01-2021 08:00","23.3"
"250",2641,"26-01-2021 08:00","26-01-2021 08:15","27.2"
"251",2642,"26-01-2021 08:15","26-01-2021 08:30","27.3"
"252",2643,"26-01-2021 08:30","26-01-2021 08:45","28.2"
"253",2644,"26-01-2021 08:45","26-01-2021 09:00","27.3"
"254",2645,"26-01-2021 09:00","26-01-2021 09:15","29.7"
