"","Index","From.Date","To.Date","PM25"
"2021-01-06 12:00:00"," 737","2021-01-06 12:00:00","2021-01-06 12:15:00","150.174680388285"
"2021-01-06 12:15:00"," 738","2021-01-06 12:15:00","2021-01-06 12:30:00","145.760394673478"
"2021-01-06 12:30:00"," 739","2021-01-06 12:30:00","2021-01-06 12:45:00","141.346108958841"
"2021-01-06 12:45:00"," 740","2021-01-06 12:45:00","2021-01-06 13:00:00","136.931823244318"
"2021-01-06 13:00:00"," 741","2021-01-06 13:00:00","2021-01-06 13:15:00","132.517537529874"
"2021-01-06 13:15:00"," 742","2021-01-06 13:15:00","2021-01-06 13:30:00","128.103251815481"
"2021-01-06 13:30:00"," 743","2021-01-06 13:30:00","2021-01-06 13:45:00","123.688966101123"
"2021-01-06 13:45:00"," 744","2021-01-06 13:45:00","2021-01-06 14:00:00","119.274680386789"
"2021-01-06 14:00:00"," 745","2021-01-06 14:00:00","2021-01-06 14:15:00","114.86039467247"
"2021-01-06 14:15:00"," 746","2021-01-06 14:15:00","2021-01-06 14:30:00","110.446108958162"
"2021-01-06 14:30:00"," 747","2021-01-06 14:30:00","2021-01-06 14:45:00","106.031823243861"
"2021-01-06 14:45:00"," 748","2021-01-06 14:45:00","2021-01-06 15:00:00","101.617537529566"
"2021-01-06 15:00:00"," 749","2021-01-06 15:00:00","2021-01-06 15:15:00","97.2032518152736"
"2021-01-06 15:15:00"," 750","2021-01-06 15:15:00","2021-01-06 15:30:00","97.1404376040922"
"2021-01-06 15:30:00"," 751","2021-01-06 15:30:00","2021-01-06 15:45:00","97.6289589940804"
"2021-01-06 15:45:00"," 752","2021-01-06 15:45:00","2021-01-06 16:00:00","98.0548457523127"
"2021-01-06 16:00:00"," 753","2021-01-06 16:00:00","2021-01-06 16:15:00","74.7009010316637"
"2021-01-06 16:15:00"," 754","2021-01-06 16:15:00","2021-01-06 16:30:00","71.9117131401543"
"2021-01-06 16:30:00"," 755","2021-01-06 16:30:00","2021-01-06 16:45:00","72.3931969790815"
"2021-01-06 16:45:00"," 756","2021-01-06 16:45:00","2021-01-06 17:00:00","73.1479914579429"
"2021-01-06 17:00:00"," 757","2021-01-06 17:00:00","2021-01-06 17:15:00","80.6353310169381"
"2021-01-06 17:15:00"," 758","2021-01-06 17:15:00","2021-01-06 17:30:00","81.9193139436232"
"2021-01-06 17:30:00"," 759","2021-01-06 17:30:00","2021-01-06 17:45:00","82.0985814114362"
"2021-01-06 17:45:00"," 760","2021-01-06 17:45:00","2021-01-06 18:00:00","82.0942970271507"
"2021-01-06 18:00:00"," 761","2021-01-06 18:00:00","2021-01-06 18:15:00","99.8124712148539"
"2021-01-06 18:15:00"," 762","2021-01-06 18:15:00","2021-01-06 18:30:00","102.039171548795"
"2021-01-06 18:30:00"," 763","2021-01-06 18:30:00","2021-01-06 18:45:00","101.768550989972"
"2021-01-06 18:45:00"," 764","2021-01-06 18:45:00","2021-01-06 19:00:00","101.263354600092"
"2021-01-06 19:00:00"," 765","2021-01-06 19:00:00","2021-01-06 19:15:00","133.394574288176"
"2021-01-06 19:15:00"," 766","2021-01-06 19:15:00","2021-01-06 19:30:00","137.236561799712"
"2021-01-06 19:30:00"," 767","2021-01-06 19:30:00","2021-01-06 19:45:00","136.577987457839"
"2021-01-06 19:45:00"," 768","2021-01-06 19:45:00","2021-01-06 20:00:00","135.542269835763"
"2021-01-06 20:00:00"," 769","2021-01-06 20:00:00","2021-01-06 20:15:00","192.897053909622"
"2021-01-06 20:15:00"," 770","2021-01-06 20:15:00","2021-01-06 20:30:00","199.703636253749"
"2021-01-06 20:30:00"," 771","2021-01-06 20:30:00","2021-01-06 20:45:00","198.484044325667"
"2021-01-06 20:45:00"," 772","2021-01-06 20:45:00","2021-01-06 21:00:00","196.603903484783"
"2021-01-06 21:00:00"," 773","2021-01-06 21:00:00","2021-01-06 21:15:00","132.055048959877"
"2021-01-06 21:15:00"," 774","2021-01-06 21:15:00","2021-01-06 21:30:00","123.043178066949"
"2021-01-06 21:30:00"," 775","2021-01-06 21:30:00","2021-01-06 21:45:00","123.258845076985"
"2021-01-06 21:45:00"," 776","2021-01-06 21:45:00","2021-01-06 22:00:00","124.550551934163"
"2021-01-06 22:00:00"," 777","2021-01-06 22:00:00","2021-01-06 22:15:00","132.530139154108"
"2021-01-06 22:15:00"," 778","2021-01-06 22:15:00","2021-01-06 22:30:00","134.169522787923"
"2021-01-06 22:30:00"," 779","2021-01-06 22:30:00","2021-01-06 22:45:00","134.592538155999"
"2021-01-06 22:45:00"," 780","2021-01-06 22:45:00","2021-01-06 23:00:00","134.753239317568"
"2021-01-06 23:00:00"," 781","2021-01-06 23:00:00","2021-01-06 23:15:00","154.554236056493"
"2021-01-06 23:15:00"," 782","2021-01-06 23:15:00","2021-01-06 23:30:00","157.10572066474"
"2021-01-06 23:30:00"," 783","2021-01-06 23:30:00","2021-01-06 23:45:00","156.857240346416"
"2021-01-06 23:45:00"," 784","2021-01-06 23:45:00","2021-01-07 00:00:00","151.402245228222"
"2021-01-07"," 785","2021-01-07 00:00:00","2021-01-07 00:15:00","145.429054711234"
"2021-01-07 00:15:00"," 786","2021-01-07 00:15:00","2021-01-07 00:30:00","144.580758835714"
"2021-01-07 00:30:00"," 787","2021-01-07 00:30:00","2021-01-07 00:45:00","144.588424303638"
"2021-01-07 00:45:00"," 788","2021-01-07 00:45:00","2021-01-07 01:00:00","144.699198029981"
"2021-01-07 01:00:00"," 789","2021-01-07 01:00:00","2021-01-07 01:15:00","142.821537205965"
"2021-01-07 01:15:00"," 790","2021-01-07 01:15:00","2021-01-07 01:30:00","142.638492902125"
"2021-01-07 01:30:00"," 791","2021-01-07 01:30:00","2021-01-07 01:45:00","142.712476979526"
"2021-01-07 01:45:00"," 792","2021-01-07 01:45:00","2021-01-07 02:00:00","142.798293490852"
"2021-01-07 02:00:00"," 793","2021-01-07 02:00:00","2021-01-07 02:15:00","115.261096013279"
"2021-01-07 02:15:00"," 794","2021-01-07 02:15:00","2021-01-07 02:30:00","111.808508241784"
"2021-01-07 02:30:00"," 795","2021-01-07 02:30:00","2021-01-07 02:45:00","112.236035178744"
"2021-01-07 02:45:00"," 796","2021-01-07 02:45:00","2021-01-07 03:00:00","113.02614090973"
"2021-01-07 03:00:00"," 797","2021-01-07 03:00:00","2021-01-07 03:15:00","92.9487683228798"
"2021-01-07 03:15:00"," 798","2021-01-07 03:15:00","2021-01-07 03:30:00","90.7628156705487"
"2021-01-07 03:30:00"," 799","2021-01-07 03:30:00","2021-01-07 03:45:00","91.3581406460333"
"2021-01-07 03:45:00"," 800","2021-01-07 03:45:00","2021-01-07 04:00:00","92.1362754177294"
"2021-01-07 04:00:00"," 801","2021-01-07 04:00:00","2021-01-07 04:15:00","68.0849610271351"
"2021-01-07 04:15:00"," 802","2021-01-07 04:15:00","2021-01-07 04:30:00","65.3744702576084"
"2021-01-07 04:30:00"," 803","2021-01-07 04:30:00","2021-01-07 04:45:00","66.008989200484"
"2021-01-07 04:45:00"," 804","2021-01-07 04:45:00","2021-01-07 05:00:00","66.8851125624973"
"2021-01-07 05:00:00"," 805","2021-01-07 05:00:00","2021-01-07 05:15:00","66.5713464713332"
"2021-01-07 05:15:00"," 806","2021-01-07 05:15:00","2021-01-07 05:30:00","66.9140474847656"
"2021-01-07 05:30:00"," 807","2021-01-07 05:30:00","2021-01-07 05:45:00","67.2459423990739"
"2021-01-07 05:45:00"," 808","2021-01-07 05:45:00","2021-01-07 06:00:00","67.4879411729114"
"2021-01-07 06:00:00"," 809","2021-01-07 06:00:00","2021-01-07 06:15:00","68.6400873840535"
"2021-01-07 06:15:00"," 810","2021-01-07 06:15:00","2021-01-07 06:30:00","69.863442791758"
"2021-01-07 06:30:00"," 811","2021-01-07 06:30:00","2021-01-07 06:45:00","70.0501718720895"
"2021-01-07 06:45:00"," 812","2021-01-07 06:45:00","2021-01-07 07:00:00","70.0597225833975"
"2021-01-07 07:00:00"," 813","2021-01-07 07:00:00","2021-01-07 07:15:00","57.2299452974435"
"2021-01-07 07:15:00"," 814","2021-01-07 07:15:00","2021-01-07 07:30:00","55.5924596187014"
"2021-01-07 07:30:00"," 815","2021-01-07 07:30:00","2021-01-07 07:45:00","55.7669090356116"
"2021-01-07 07:45:00"," 816","2021-01-07 07:45:00","2021-01-07 08:00:00","56.1173994273499"
"2021-01-07 08:00:00"," 817","2021-01-07 08:00:00","2021-01-07 08:15:00","83.9975520966692"
"2021-01-07 08:15:00"," 818","2021-01-07 08:15:00","2021-01-07 08:30:00","87.6901067707407"
"2021-01-07 08:30:00"," 819","2021-01-07 08:30:00","2021-01-07 08:45:00","87.4258577950942"
"2021-01-07 08:45:00"," 820","2021-01-07 08:45:00","2021-01-07 09:00:00","86.7460369419351"
"2021-01-07 09:00:00"," 821","2021-01-07 09:00:00","2021-01-07 09:15:00","91.1254300347234"
"2021-01-07 09:15:00"," 822","2021-01-07 09:15:00","2021-01-07 09:30:00","91.3631039646175"
"2021-01-07 09:30:00"," 823","2021-01-07 09:30:00","2021-01-07 09:45:00","91.0285475067683"
"2021-01-07 09:45:00"," 824","2021-01-07 09:45:00","2021-01-07 10:00:00","89.2343167294443"
"2021-01-07 10:00:00"," 825","2021-01-07 10:00:00","2021-01-07 10:15:00","87.3392843458331"
"2021-01-07 10:15:00"," 826","2021-01-07 10:15:00","2021-01-07 10:30:00","85.5372859299954"
"2021-01-07 10:30:00"," 827","2021-01-07 10:30:00","2021-01-07 10:45:00","83.8273071489434"
"2021-01-07 10:45:00"," 828","2021-01-07 10:45:00","2021-01-07 11:00:00","83.6633226349398"
"2021-01-07 11:00:00"," 829","2021-01-07 11:00:00","2021-01-07 11:15:00","87.6761031601337"
"2021-01-07 11:15:00"," 830","2021-01-07 11:15:00","2021-01-07 11:30:00","88.255502811877"
"2021-01-07 11:30:00"," 831","2021-01-07 11:30:00","2021-01-07 11:45:00","88.2584985546804"
"2021-01-07 11:45:00"," 832","2021-01-07 11:45:00","2021-01-07 12:00:00","88.1898843181838"
"2021-01-07 12:00:00"," 833","2021-01-07 12:00:00","2021-01-07 12:15:00","83.2019318815598"
"2021-01-07 12:15:00"," 834","2021-01-07 12:15:00","2021-01-07 12:30:00","81.3030679571496"
"2021-01-07 12:30:00"," 835","2021-01-07 12:30:00","2021-01-07 12:45:00","79.9568490868502"
"2021-01-07 12:45:00"," 836","2021-01-07 12:45:00","2021-01-07 13:00:00","78.7041987326733"
"2021-01-07 13:00:00"," 837","2021-01-07 13:00:00","2021-01-07 13:15:00","77.4637504274855"
"2021-01-07 13:15:00"," 838","2021-01-07 13:15:00","2021-01-07 13:30:00","77.4544649932294"
"2021-01-07 13:30:00"," 839","2021-01-07 13:30:00","2021-01-07 13:45:00","77.5989043584631"
"2021-01-07 13:45:00"," 840","2021-01-07 13:45:00","2021-01-07 14:00:00","77.7236839169154"
"2021-01-07 14:00:00"," 841","2021-01-07 14:00:00","2021-01-07 14:15:00","88.6562226165555"
"2021-01-07 14:15:00"," 842","2021-01-07 14:15:00","2021-01-07 14:30:00","90.0910117017087"
"2021-01-07 14:30:00"," 843","2021-01-07 14:30:00","2021-01-07 14:45:00","89.976129276378"
"2021-01-07 14:45:00"," 844","2021-01-07 14:45:00","2021-01-07 15:00:00","89.7015287552687"
"2021-01-07 15:00:00"," 845","2021-01-07 15:00:00","2021-01-07 15:15:00","83.565964782549"
"2021-01-07 15:15:00"," 846","2021-01-07 15:15:00","2021-01-07 15:30:00","82.6611860489601"
"2021-01-07 15:30:00"," 847","2021-01-07 15:30:00","2021-01-07 15:45:00","82.3118599835489"
"2021-01-07 15:45:00"," 848","2021-01-07 15:45:00","2021-01-07 16:00:00","82.0350384052791"
"2021-01-07 16:00:00"," 849","2021-01-07 16:00:00","2021-01-07 16:15:00","81.7520433363536"
"2021-01-07 16:15:00"," 850","2021-01-07 16:15:00","2021-01-07 16:30:00","81.7834468026199"
"2021-01-07 16:30:00"," 851","2021-01-07 16:30:00","2021-01-07 16:45:00","81.8450935112869"
"2021-01-07 16:45:00"," 852","2021-01-07 16:45:00","2021-01-07 17:00:00","81.8940046845065"
"2021-01-07 17:00:00"," 853","2021-01-07 17:00:00","2021-01-07 17:15:00","92.7717716798201"
"2021-01-07 17:15:00"," 854","2021-01-07 17:15:00","2021-01-07 17:30:00","94.1689969993701"
"2021-01-07 17:30:00"," 855","2021-01-07 17:30:00","2021-01-07 17:45:00","94.0286889534459"
"2021-01-07 17:45:00"," 856","2021-01-07 17:45:00","2021-01-07 18:00:00","93.7369389843678"
"2021-01-07 18:00:00"," 857","2021-01-07 18:00:00","2021-01-07 18:15:00","104.347912877562"
"2021-01-07 18:15:00"," 858","2021-01-07 18:15:00","2021-01-07 18:30:00","105.558615418545"
"2021-01-07 18:30:00"," 859","2021-01-07 18:30:00","2021-01-07 18:45:00","105.291420698342"
"2021-01-07 18:45:00"," 860","2021-01-07 18:45:00","2021-01-07 19:00:00","104.913970932149"
"2021-01-07 19:00:00"," 861","2021-01-07 19:00:00","2021-01-07 19:15:00","127.296417336391"
"2021-01-07 19:15:00"," 862","2021-01-07 19:15:00","2021-01-07 19:30:00","129.966973414421"
"2021-01-07 19:30:00"," 863","2021-01-07 19:30:00","2021-01-07 19:45:00","129.503289190852"
"2021-01-07 19:45:00"," 864","2021-01-07 19:45:00","2021-01-07 20:00:00","128.778304808496"
"2021-01-07 20:00:00"," 865","2021-01-07 20:00:00","2021-01-07 20:15:00","147.930092346175"
"2021-01-07 20:15:00"," 866","2021-01-07 20:15:00","2021-01-07 20:30:00","150.034664893098"
"2021-01-07 20:30:00"," 867","2021-01-07 20:30:00","2021-01-07 20:45:00","149.483386283592"
"2021-01-07 20:45:00"," 868","2021-01-07 20:45:00","2021-01-07 21:00:00","148.752952272509"
"2021-01-07 21:00:00"," 869","2021-01-07 21:00:00","2021-01-07 21:15:00","159.038903651496"
"2021-01-07 21:15:00"," 870","2021-01-07 21:15:00","2021-01-07 21:30:00","160.025281536295"
"2021-01-07 21:30:00"," 871","2021-01-07 21:30:00","2021-01-07 21:45:00","159.605995474722"
"2021-01-07 21:45:00"," 872","2021-01-07 21:45:00","2021-01-07 22:00:00","159.125914849521"
"2021-01-07 22:00:00"," 873","2021-01-07 22:00:00","2021-01-07 22:15:00","150.880316818086"
"2021-01-07 22:15:00"," 874","2021-01-07 22:15:00","2021-01-07 22:30:00","149.632435702835"
"2021-01-07 22:30:00"," 875","2021-01-07 22:30:00","2021-01-07 22:45:00","149.577222237523"
"2021-01-07 22:45:00"," 876","2021-01-07 22:45:00","2021-01-07 23:00:00","149.68326071536"
"2021-01-07 23:00:00"," 877","2021-01-07 23:00:00","2021-01-07 23:15:00","134.008487754532"
"2021-01-07 23:15:00"," 878","2021-01-07 23:15:00","2021-01-07 23:30:00","132.080595290105"
"2021-01-07 23:30:00"," 879","2021-01-07 23:30:00","2021-01-07 23:45:00","132.355963373831"
"2021-01-07 23:45:00"," 880","2021-01-07 23:45:00","2021-01-08 00:00:00","137.264481503838"
"2021-01-08"," 881","2021-01-08 00:00:00","2021-01-08 00:15:00","142.633160575856"
"2021-01-08 00:15:00"," 882","2021-01-08 00:15:00","2021-01-08 00:30:00","143.390590318896"
"2021-01-08 00:30:00"," 883","2021-01-08 00:30:00","2021-01-08 00:45:00","143.379407744313"
"2021-01-08 00:45:00"," 884","2021-01-08 00:45:00","2021-01-08 01:00:00","143.276786202564"
"2021-01-08 01:00:00"," 885","2021-01-08 01:00:00","2021-01-08 01:15:00","134.318384621214"
"2021-01-08 01:15:00"," 886","2021-01-08 01:15:00","2021-01-08 01:30:00","133.132892209168"
"2021-01-08 01:30:00"," 887","2021-01-08 01:30:00","2021-01-08 01:45:00","133.218650015684"
"2021-01-08 01:45:00"," 888","2021-01-08 01:45:00","2021-01-08 02:00:00","133.437694310274"
"2021-01-08 02:00:00"," 889","2021-01-08 02:00:00","2021-01-08 02:15:00","136.571969826085"
"2021-01-08 02:15:00"," 890","2021-01-08 02:15:00","2021-01-08 02:30:00","137.071234923372"
"2021-01-08 02:30:00"," 891","2021-01-08 02:30:00","2021-01-08 02:45:00","137.113559485472"
"2021-01-08 02:45:00"," 892","2021-01-08 02:45:00","2021-01-08 03:00:00","137.088454815751"
"2021-01-08 03:00:00"," 893","2021-01-08 03:00:00","2021-01-08 03:15:00","108.474428852499"
"2021-01-08 03:15:00"," 894","2021-01-08 03:15:00","2021-01-08 03:30:00","104.832624513334"
"2021-01-08 03:30:00"," 895","2021-01-08 03:30:00","2021-01-08 03:45:00","105.230470810992"
"2021-01-08 03:45:00"," 896","2021-01-08 03:45:00","2021-01-08 04:00:00","106.018415203185"
"2021-01-08 04:00:00"," 897","2021-01-08 04:00:00","2021-01-08 04:15:00","101.22227753365"
"2021-01-08 04:15:00"," 898","2021-01-08 04:15:00","2021-01-08 04:30:00","95.5523110501783"
"2021-01-08 04:30:00"," 899","2021-01-08 04:30:00","2021-01-08 04:45:00","95.2420888812615"
"2021-01-08 04:45:00"," 900","2021-01-08 04:45:00","2021-01-08 05:00:00","95.6730900956987"
"2021-01-08 05:00:00"," 901","2021-01-08 05:00:00","2021-01-08 05:15:00","97.0659040989956"
"2021-01-08 05:15:00"," 902","2021-01-08 05:15:00","2021-01-08 05:30:00","97.4862800946592"
"2021-01-08 05:30:00"," 903","2021-01-08 05:30:00","2021-01-08 05:45:00","97.6750127656022"
"2021-01-08 05:45:00"," 904","2021-01-08 05:45:00","2021-01-08 06:00:00","97.7849236106903"
"2021-01-08 06:00:00"," 905","2021-01-08 06:00:00","2021-01-08 06:15:00","93.9127397877206"
"2021-01-08 06:15:00"," 906","2021-01-08 06:15:00","2021-01-08 06:30:00","93.460332589971"
"2021-01-08 06:30:00"," 907","2021-01-08 06:30:00","2021-01-08 06:45:00","93.5487691553363"
"2021-01-08 06:45:00"," 908","2021-01-08 06:45:00","2021-01-08 07:00:00","93.6800477870777"
"2021-01-08 07:00:00"," 909","2021-01-08 07:00:00","2021-01-08 07:15:00","95.753097324899"
"2021-01-08 07:15:00"," 910","2021-01-08 07:15:00","2021-01-08 07:30:00","96.0736568386312"
"2021-01-08 07:30:00"," 911","2021-01-08 07:30:00","2021-01-08 07:45:00","96.0933813236464"
"2021-01-08 07:45:00"," 912","2021-01-08 07:45:00","2021-01-08 08:00:00","96.0708849534134"
"2021-01-08 08:00:00"," 913","2021-01-08 08:00:00","2021-01-08 08:15:00","147.309257782241"
"2021-01-08 08:15:00"," 914","2021-01-08 08:15:00","2021-01-08 08:30:00","153.7881613843"
"2021-01-08 08:30:00"," 915","2021-01-08 08:30:00","2021-01-08 08:45:00","153.039473208739"
"2021-01-08 08:45:00"," 916","2021-01-08 08:45:00","2021-01-08 09:00:00","151.602676876477"
"2021-01-08 09:00:00"," 917","2021-01-08 09:00:00","2021-01-08 09:15:00","285.515290391215"
"2021-01-08 09:15:00"," 918","2021-01-08 09:15:00","2021-01-08 09:30:00","301.828788576126"
"2021-01-08 09:30:00"," 919","2021-01-08 09:30:00","2021-01-08 09:45:00","299.341995392882"
"2021-01-08 09:45:00"," 920","2021-01-08 09:45:00","2021-01-08 10:00:00","281.162001770223"
"2021-01-08 10:00:00"," 921","2021-01-08 10:00:00","2021-01-08 10:15:00","262.102864907763"
"2021-01-08 10:15:00"," 922","2021-01-08 10:15:00","2021-01-08 10:30:00","244.219080235086"
"2021-01-08 10:30:00"," 923","2021-01-08 10:30:00","2021-01-08 10:45:00","227.449388637365"
"2021-01-08 10:45:00"," 924","2021-01-08 10:45:00","2021-01-08 11:00:00","225.536186458233"
"2021-01-08 11:00:00"," 925","2021-01-08 11:00:00","2021-01-08 11:15:00","284.119083129975"
"2021-01-08 11:15:00"," 926","2021-01-08 11:15:00","2021-01-08 11:30:00","292.084717237171"
"2021-01-08 11:30:00"," 927","2021-01-08 11:30:00","2021-01-08 11:45:00","291.706391454913"
"2021-01-08 11:45:00"," 928","2021-01-08 11:45:00","2021-01-08 12:00:00","290.403979048412"
"2021-01-08 12:00:00"," 929","2021-01-08 12:00:00","2021-01-08 12:15:00","188.787037284289"
"2021-01-08 12:15:00"," 930","2021-01-08 12:15:00","2021-01-08 12:30:00","175.292916327286"
"2021-01-08 12:30:00"," 931","2021-01-08 12:30:00","2021-01-08 12:45:00","176.225586822581"
"2021-01-08 12:45:00"," 932","2021-01-08 12:45:00","2021-01-08 13:00:00","178.68168164822"
"2021-01-08 13:00:00"," 933","2021-01-08 13:00:00","2021-01-08 13:15:00","164.897176315217"
"2021-01-08 13:15:00"," 934","2021-01-08 13:15:00","2021-01-08 13:30:00","164.298635013191"
"2021-01-08 13:30:00"," 935","2021-01-08 13:30:00","2021-01-08 13:45:00","165.479699095616"
"2021-01-08 13:45:00"," 936","2021-01-08 13:45:00","2021-01-08 14:00:00","166.564209883111"
"2021-01-08 14:00:00"," 937","2021-01-08 14:00:00","2021-01-08 14:15:00","146.646274338233"
"2021-01-08 14:15:00"," 938","2021-01-08 14:15:00","2021-01-08 14:30:00","144.560631106564"
"2021-01-08 14:30:00"," 939","2021-01-08 14:30:00","2021-01-08 14:45:00","145.222233429683"
"2021-01-08 14:45:00"," 940","2021-01-08 14:45:00","2021-01-08 15:00:00","146.04477814616"
"2021-01-08 15:00:00"," 941","2021-01-08 15:00:00","2021-01-08 15:15:00","136.809889843202"
"2021-01-08 15:15:00"," 942","2021-01-08 15:15:00","2021-01-08 15:30:00","135.992984401957"
"2021-01-08 15:30:00"," 943","2021-01-08 15:30:00","2021-01-08 15:45:00","136.42821555279"
"2021-01-08 15:45:00"," 944","2021-01-08 15:45:00","2021-01-08 16:00:00","136.901125546593"
"2021-01-08 16:00:00"," 945","2021-01-08 16:00:00","2021-01-08 16:15:00","154.010558934574"
"2021-01-08 16:15:00"," 946","2021-01-08 16:15:00","2021-01-08 16:30:00","156.376472426659"
"2021-01-08 16:30:00"," 947","2021-01-08 16:30:00","2021-01-08 16:45:00","156.299800225419"
"2021-01-08 16:45:00"," 948","2021-01-08 16:45:00","2021-01-08 17:00:00","155.9435197878"
"2021-01-08 17:00:00"," 949","2021-01-08 17:00:00","2021-01-08 17:15:00","154.662195645362"
"2021-01-08 17:15:00"," 950","2021-01-08 17:15:00","2021-01-08 17:30:00","154.328074651589"
"2021-01-08 17:30:00"," 951","2021-01-08 17:30:00","2021-01-08 17:45:00","154.199479121621"
"2021-01-08 17:45:00"," 952","2021-01-08 17:45:00","2021-01-08 18:00:00","154.130448826084"
"2021-01-08 18:00:00"," 953","2021-01-08 18:00:00","2021-01-08 18:15:00","173.802562165341"
"2021-01-08 18:15:00"," 954","2021-01-08 18:15:00","2021-01-08 18:30:00","176.271945932118"
"2021-01-08 18:30:00"," 955","2021-01-08 18:30:00","2021-01-08 18:45:00","175.969021174203"
"2021-01-08 18:45:00"," 956","2021-01-08 18:45:00","2021-01-08 19:00:00","175.406359293243"
"2021-01-08 19:00:00"," 957","2021-01-08 19:00:00","2021-01-08 19:15:00","181.862331219362"
"2021-01-08 19:15:00"," 958","2021-01-08 19:15:00","2021-01-08 19:30:00","182.425320293162"
"2021-01-08 19:30:00"," 959","2021-01-08 19:30:00","2021-01-08 19:45:00","182.114125529029"
"2021-01-08 19:45:00"," 960","2021-01-08 19:45:00","2021-01-08 20:00:00","181.778582942376"
"2021-01-08 20:00:00"," 961","2021-01-08 20:00:00","2021-01-08 20:15:00","168.71457812219"
"2021-01-08 20:15:00"," 962","2021-01-08 20:15:00","2021-01-08 20:30:00","166.918989995887"
"2021-01-08 20:30:00"," 963","2021-01-08 20:30:00","2021-01-08 20:45:00","166.986879655549"
"2021-01-08 20:45:00"," 964","2021-01-08 20:45:00","2021-01-08 21:00:00","167.265578511963"
"2021-01-08 21:00:00"," 965","2021-01-08 21:00:00","2021-01-08 21:15:00","169.467342656805"
"2021-01-08 21:15:00"," 966","2021-01-08 21:15:00","2021-01-08 21:30:00","169.87997036516"
"2021-01-08 21:30:00"," 967","2021-01-08 21:30:00","2021-01-08 21:45:00","169.962691994277"
"2021-01-08 21:45:00"," 968","2021-01-08 21:45:00","2021-01-08 22:00:00","169.982810167764"
"2021-01-08 22:00:00"," 969","2021-01-08 22:00:00","2021-01-08 22:15:00","181.81911181727"
"2021-01-08 22:15:00"," 970","2021-01-08 22:15:00","2021-01-08 22:30:00","183.321458925615"
"2021-01-08 22:30:00"," 971","2021-01-08 22:30:00","2021-01-08 22:45:00","183.153379370129"
"2021-01-08 22:45:00"," 972","2021-01-08 22:45:00","2021-01-08 23:00:00","182.824943139575"
"2021-01-08 23:00:00"," 973","2021-01-08 23:00:00","2021-01-08 23:15:00","163.834818303268"
"2021-01-08 23:15:00"," 974","2021-01-08 23:15:00","2021-01-08 23:30:00","161.279126309068"
"2021-01-08 23:30:00"," 975","2021-01-08 23:30:00","2021-01-08 23:45:00","161.424390480567"
"2021-01-08 23:45:00"," 976","2021-01-08 23:45:00","2021-01-09 00:00:00","157.262437984572"
"2021-01-09"," 977","2021-01-09 00:00:00","2021-01-09 00:15:00","152.436662254434"
"2021-01-09 00:15:00"," 978","2021-01-09 00:15:00","2021-01-09 00:30:00","147.571796055598"
"2021-01-09 00:30:00"," 979","2021-01-09 00:30:00","2021-01-09 00:45:00","147.355279792373"
"2021-01-09 00:45:00"," 980","2021-01-09 00:45:00","2021-01-09 01:00:00","147.767586831595"
"2021-01-09 01:00:00"," 981","2021-01-09 01:00:00","2021-01-09 01:15:00","135.332103713418"
"2021-01-09 01:15:00"," 982","2021-01-09 01:15:00","2021-01-09 01:30:00","133.982652307714"
"2021-01-09 01:30:00"," 983","2021-01-09 01:30:00","2021-01-09 01:45:00","134.355218008546"
"2021-01-09 01:45:00"," 984","2021-01-09 01:45:00","2021-01-09 02:00:00","134.839909562493"
"2021-01-09 02:00:00"," 985","2021-01-09 02:00:00","2021-01-09 02:15:00","132.251721373039"
"2021-01-09 02:15:00"," 986","2021-01-09 02:15:00","2021-01-09 02:30:00","132.133449205849"
"2021-01-09 02:30:00"," 987","2021-01-09 02:30:00","2021-01-09 02:45:00","132.35016512701"
"2021-01-09 02:45:00"," 988","2021-01-09 02:45:00","2021-01-09 03:00:00","132.550201687515"
"2021-01-09 03:00:00"," 989","2021-01-09 03:00:00","2021-01-09 03:15:00","128.751726992009"
"2021-01-09 03:15:00"," 990","2021-01-09 03:15:00","2021-01-09 03:30:00","128.351342334851"
"2021-01-09 03:30:00"," 991","2021-01-09 03:30:00","2021-01-09 03:45:00","128.475254667598"
"2021-01-09 03:45:00"," 992","2021-01-09 03:45:00","2021-01-09 04:00:00","128.630509342958"
"2021-01-09 04:00:00"," 993","2021-01-09 04:00:00","2021-01-09 04:15:00","117.904710846964"
"2021-01-09 04:15:00"," 994","2021-01-09 04:15:00","2021-01-09 04:30:00","116.612487720516"
"2021-01-09 04:30:00"," 995","2021-01-09 04:30:00","2021-01-09 04:45:00","116.824007588593"
"2021-01-09 04:45:00"," 996","2021-01-09 04:45:00","2021-01-09 05:00:00","117.163814868599"
"2021-01-09 05:00:00"," 997","2021-01-09 05:00:00","2021-01-09 05:15:00","114.47139127872"
"2021-01-09 05:15:00"," 998","2021-01-09 05:15:00","2021-01-09 05:30:00","114.281693368545"
"2021-01-09 05:30:00"," 999","2021-01-09 05:30:00","2021-01-09 05:45:00","114.450074664808"
"2021-01-09 05:45:00","1000","2021-01-09 05:45:00","2021-01-09 06:00:00","114.617511770929"
"2021-01-09 06:00:00","1001","2021-01-09 06:00:00","2021-01-09 06:15:00","99.9535973972206"
"2021-01-09 06:15:00","1002","2021-01-09 06:15:00","2021-01-09 06:30:00","98.1645356223883"
"2021-01-09 06:30:00","1003","2021-01-09 06:30:00","2021-01-09 06:45:00","98.4345587918845"
