"","Index","From.Date","To.Date","SO2"
"2021-01-04 12:15:00"," 546","2021-01-04 12:15:00","2021-01-04 12:30:00","32.3696702027313"
"2021-01-04 12:30:00"," 547","2021-01-04 12:30:00","2021-01-04 12:45:00","48.8738798835694"
"2021-01-04 12:45:00"," 548","2021-01-04 12:45:00","2021-01-04 13:00:00","69.9405950037668"
"2021-01-04 13:00:00"," 549","2021-01-04 13:00:00","2021-01-04 13:15:00","94.208888442212"
"2021-01-04 13:15:00"," 550","2021-01-04 13:15:00","2021-01-04 13:30:00","70.6118904258953"
"2021-01-04 13:30:00"," 551","2021-01-04 13:30:00","2021-01-04 13:45:00","57.0662028375806"
"2021-01-04 13:45:00"," 552","2021-01-04 13:45:00","2021-01-04 14:00:00","47.113563662963"
"2021-01-04 14:00:00"," 553","2021-01-04 14:00:00","2021-01-04 14:15:00","39.5927347971419"
"2021-01-04 14:15:00"," 554","2021-01-04 14:15:00","2021-01-04 14:30:00","34.2854281723028"
"2021-01-04 14:30:00"," 555","2021-01-04 14:30:00","2021-01-04 14:45:00","30.7103542409691"
"2021-01-04 14:45:00"," 556","2021-01-04 14:45:00","2021-01-04 15:00:00","28.4999564238884"
"2021-01-04 15:00:00"," 557","2021-01-04 15:00:00","2021-01-04 15:15:00","26.8892302016918"
"2021-01-04 15:15:00"," 558","2021-01-04 15:15:00","2021-01-04 15:30:00","25.4010174674392"
"2021-01-04 15:30:00"," 559","2021-01-04 15:30:00","2021-01-04 15:45:00","23.7899747518238"
"2021-01-04 15:45:00"," 560","2021-01-04 15:45:00","2021-01-04 16:00:00","22.1822259130863"
"2021-01-04 16:00:00"," 561","2021-01-04 16:00:00","2021-01-04 16:15:00","20.9645589900626"
"2021-01-04 16:15:00"," 562","2021-01-04 16:15:00","2021-01-04 16:30:00","20.2890749193267"
"2021-01-04 16:30:00"," 563","2021-01-04 16:30:00","2021-01-04 16:45:00","20.3519907156202"
"2021-01-04 16:45:00"," 564","2021-01-04 16:45:00","2021-01-04 17:00:00","20.8435672322437"
"2021-01-04 17:00:00"," 565","2021-01-04 17:00:00","2021-01-04 17:15:00","21.3674848520295"
"2021-01-04 17:15:00"," 566","2021-01-04 17:15:00","2021-01-04 17:30:00","21.407012138348"
"2021-01-04 17:30:00"," 567","2021-01-04 17:30:00","2021-01-04 17:45:00","21.1066354815787"
"2021-01-04 17:45:00"," 568","2021-01-04 17:45:00","2021-01-04 18:00:00","21.0748277126057"
"2021-01-04 18:00:00"," 569","2021-01-04 18:00:00","2021-01-04 18:15:00","21.8280488313682"
"2021-01-04 18:15:00"," 570","2021-01-04 18:15:00","2021-01-04 18:30:00","22.5057378783902"
"2021-01-04 18:30:00"," 571","2021-01-04 18:30:00","2021-01-04 18:45:00","22.8917969081354"
"2021-01-04 18:45:00"," 572","2021-01-04 18:45:00","2021-01-04 19:00:00","23.4311568411598"
"2021-01-04 19:00:00"," 573","2021-01-04 19:00:00","2021-01-04 19:15:00","23.6903197582398"
"2021-01-04 19:15:00"," 574","2021-01-04 19:15:00","2021-01-04 19:30:00","23.8721782540258"
"2021-01-04 19:30:00"," 575","2021-01-04 19:30:00","2021-01-04 19:45:00","23.9699625768976"
"2021-01-04 19:45:00"," 576","2021-01-04 19:45:00","2021-01-04 20:00:00","23.8596082745547"
"2021-01-04 20:00:00"," 577","2021-01-04 20:00:00","2021-01-04 20:15:00","23.7523425057085"
"2021-01-04 20:15:00"," 578","2021-01-04 20:15:00","2021-01-04 20:30:00","23.4086159743822"
"2021-01-04 20:30:00"," 579","2021-01-04 20:30:00","2021-01-04 20:45:00","21.4373646888581"
"2021-01-04 20:45:00"," 580","2021-01-04 20:45:00","2021-01-04 21:00:00","19.3382240755452"
"2021-01-04 21:00:00"," 581","2021-01-04 21:00:00","2021-01-04 21:15:00","17.6862546812335"
"2021-01-04 21:15:00"," 582","2021-01-04 21:15:00","2021-01-04 21:30:00","16.6165285573367"
"2021-01-04 21:30:00"," 583","2021-01-04 21:30:00","2021-01-04 21:45:00","15.8957142380266"
"2021-01-04 21:45:00"," 584","2021-01-04 21:45:00","2021-01-04 22:00:00","14.7933379657663"
"2021-01-04 22:00:00"," 585","2021-01-04 22:00:00","2021-01-04 22:15:00","13.6618419958944"
"2021-01-04 22:15:00"," 586","2021-01-04 22:15:00","2021-01-04 22:30:00","12.5993978108399"
"2021-01-04 22:30:00"," 587","2021-01-04 22:30:00","2021-01-04 22:45:00","11.7047223124699"
"2021-01-04 22:45:00"," 588","2021-01-04 22:45:00","2021-01-04 23:00:00","11.0470866275508"
"2021-01-04 23:00:00"," 589","2021-01-04 23:00:00","2021-01-04 23:15:00","10.3768143011795"
"2021-01-04 23:15:00"," 590","2021-01-04 23:15:00","2021-01-04 23:30:00","9.90647418302436"
"2021-01-04 23:30:00"," 591","2021-01-04 23:30:00","2021-01-04 23:45:00","9.51677247804193"
"2021-01-04 23:45:00"," 592","2021-01-04 23:45:00","2021-01-05 00:00:00","9.26319863141489"
"2021-01-05"," 593","2021-01-05 00:00:00","2021-01-05 00:15:00","9.10514773936021"
"2021-01-05 00:15:00"," 594","2021-01-05 00:15:00","2021-01-05 00:30:00","9.01412673347632"
"2021-01-05 00:30:00"," 595","2021-01-05 00:30:00","2021-01-05 00:45:00","9.96442507075244"
"2021-01-05 00:45:00"," 596","2021-01-05 00:45:00","2021-01-05 01:00:00","10.7804061501237"
"2021-01-05 01:00:00"," 597","2021-01-05 01:00:00","2021-01-05 01:15:00","11.502134800344"
"2021-01-05 01:15:00"," 598","2021-01-05 01:15:00","2021-01-05 01:30:00","12.0384110947692"
"2021-01-05 01:30:00"," 599","2021-01-05 01:30:00","2021-01-05 01:45:00","12.2954101765154"
"2021-01-05 01:45:00"," 600","2021-01-05 01:45:00","2021-01-05 02:00:00","12.505578780758"
"2021-01-05 02:00:00"," 601","2021-01-05 02:00:00","2021-01-05 02:15:00","12.7425427465489"
"2021-01-05 02:15:00"," 602","2021-01-05 02:15:00","2021-01-05 02:30:00","13.028137922455"
"2021-01-05 02:30:00"," 603","2021-01-05 02:30:00","2021-01-05 02:45:00","13.2285443296649"
"2021-01-05 02:45:00"," 604","2021-01-05 02:45:00","2021-01-05 03:00:00","13.4884865198427"
"2021-01-05 03:00:00"," 605","2021-01-05 03:00:00","2021-01-05 03:15:00","13.6708918432188"
"2021-01-05 03:15:00"," 606","2021-01-05 03:15:00","2021-01-05 03:30:00","13.739231379111"
"2021-01-05 03:30:00"," 607","2021-01-05 03:30:00","2021-01-05 03:45:00","14.1749568067865"
"2021-01-05 03:45:00"," 608","2021-01-05 03:45:00","2021-01-05 04:00:00","14.7193398901288"
"2021-01-05 04:00:00"," 609","2021-01-05 04:00:00","2021-01-05 04:15:00","14.8925421146904"
"2021-01-05 04:15:00"," 610","2021-01-05 04:15:00","2021-01-05 04:30:00","14.835109682155"
"2021-01-05 04:30:00"," 611","2021-01-05 04:30:00","2021-01-05 04:45:00","14.1385813953501"
"2021-01-05 04:45:00"," 612","2021-01-05 04:45:00","2021-01-05 05:00:00","13.4111890443536"
"2021-01-05 05:00:00"," 613","2021-01-05 05:00:00","2021-01-05 05:15:00","12.7814529341303"
"2021-01-05 05:15:00"," 614","2021-01-05 05:15:00","2021-01-05 05:30:00","12.3395576852358"
"2021-01-05 05:30:00"," 615","2021-01-05 05:30:00","2021-01-05 05:45:00","12.3277582194815"
"2021-01-05 05:45:00"," 616","2021-01-05 05:45:00","2021-01-05 06:00:00","12.468620878249"
"2021-01-05 06:00:00"," 617","2021-01-05 06:00:00","2021-01-05 06:15:00","12.5972948171791"
"2021-01-05 06:15:00"," 618","2021-01-05 06:15:00","2021-01-05 06:30:00","12.7472442531452"
"2021-01-05 06:30:00"," 619","2021-01-05 06:30:00","2021-01-05 06:45:00","12.8524660154868"
"2021-01-05 06:45:00"," 620","2021-01-05 06:45:00","2021-01-05 07:00:00","12.8368161879169"
"2021-01-05 07:00:00"," 621","2021-01-05 07:00:00","2021-01-05 07:15:00","12.766177461643"
"2021-01-05 07:15:00"," 622","2021-01-05 07:15:00","2021-01-05 07:30:00","12.5674666903194"
"2021-01-05 07:30:00"," 623","2021-01-05 07:30:00","2021-01-05 07:45:00","12.3385428572878"
"2021-01-05 07:45:00"," 624","2021-01-05 07:45:00","2021-01-05 08:00:00","12.2673890913701"
"2021-01-05 08:00:00"," 625","2021-01-05 08:00:00","2021-01-05 08:15:00","12.1279739171832"
"2021-01-05 08:15:00"," 626","2021-01-05 08:15:00","2021-01-05 08:30:00","12.2389437324734"
"2021-01-05 08:30:00"," 627","2021-01-05 08:30:00","2021-01-05 08:45:00","13.27132504243"
"2021-01-05 08:45:00"," 628","2021-01-05 08:45:00","2021-01-05 09:00:00","14.2940474920252"
"2021-01-05 09:00:00"," 629","2021-01-05 09:00:00","2021-01-05 09:15:00","15.459134695214"
"2021-01-05 09:15:00"," 630","2021-01-05 09:15:00","2021-01-05 09:30:00","16.9925779123792"
"2021-01-05 09:30:00"," 631","2021-01-05 09:30:00","2021-01-05 09:45:00","18.7546735507847"
"2021-01-05 09:45:00"," 632","2021-01-05 09:45:00","2021-01-05 10:00:00","20.1626763182597"
"2021-01-05 10:00:00"," 633","2021-01-05 10:00:00","2021-01-05 10:15:00","21.3222068212551"
"2021-01-05 10:15:00"," 634","2021-01-05 10:15:00","2021-01-05 10:30:00","22.307380619318"
"2021-01-05 10:30:00"," 635","2021-01-05 10:30:00","2021-01-05 10:45:00","23.1702057092922"
"2021-01-05 10:45:00"," 636","2021-01-05 10:45:00","2021-01-05 11:00:00","23.6265204617056"
"2021-01-05 11:00:00"," 637","2021-01-05 11:00:00","2021-01-05 11:15:00","23.7975808291814"
"2021-01-05 11:15:00"," 638","2021-01-05 11:15:00","2021-01-05 11:30:00","23.7684739275681"
"2021-01-05 11:30:00"," 639","2021-01-05 11:30:00","2021-01-05 11:45:00","23.598906658892"
"2021-01-05 11:45:00"," 640","2021-01-05 11:45:00","2021-01-05 12:00:00","24.1659743637015"
"2021-01-05 12:00:00"," 641","2021-01-05 12:00:00","2021-01-05 12:15:00","26.1149764671874"
"2021-01-05 12:15:00"," 642","2021-01-05 12:15:00","2021-01-05 12:30:00","26.9158788212108"
"2021-01-05 12:30:00"," 643","2021-01-05 12:30:00","2021-01-05 12:45:00","25.0319466493629"
"2021-01-05 12:45:00"," 644","2021-01-05 12:45:00","2021-01-05 13:00:00","23.0239076684207"
"2021-01-05 13:00:00"," 645","2021-01-05 13:00:00","2021-01-05 13:15:00","22.2412352625008"
"2021-01-05 13:15:00"," 646","2021-01-05 13:15:00","2021-01-05 13:30:00","22.0797928801454"
"2021-01-05 13:30:00"," 647","2021-01-05 13:30:00","2021-01-05 13:45:00","21.7278783127604"
"2021-01-05 13:45:00"," 648","2021-01-05 13:45:00","2021-01-05 14:00:00","21.9880191658178"
"2021-01-05 14:00:00"," 649","2021-01-05 14:00:00","2021-01-05 14:15:00","21.5143368041569"
"2021-01-05 14:15:00"," 650","2021-01-05 14:15:00","2021-01-05 14:30:00","20.525719715317"
"2021-01-05 14:30:00"," 651","2021-01-05 14:30:00","2021-01-05 14:45:00","19.6530212906758"
"2021-01-05 14:45:00"," 652","2021-01-05 14:45:00","2021-01-05 15:00:00","18.921321734913"
"2021-01-05 15:00:00"," 653","2021-01-05 15:00:00","2021-01-05 15:15:00","18.4377057150709"
"2021-01-05 15:15:00"," 654","2021-01-05 15:15:00","2021-01-05 15:30:00","18.1281736235167"
"2021-01-05 15:30:00"," 655","2021-01-05 15:30:00","2021-01-05 15:45:00","17.6126852837233"
"2021-01-05 15:45:00"," 656","2021-01-05 15:45:00","2021-01-05 16:00:00","17.1614738921563"
"2021-01-05 16:00:00"," 657","2021-01-05 16:00:00","2021-01-05 16:15:00","17.1431371497266"
"2021-01-05 16:15:00"," 658","2021-01-05 16:15:00","2021-01-05 16:30:00","17.5180405362954"
"2021-01-05 16:30:00"," 659","2021-01-05 16:30:00","2021-01-05 16:45:00","19.1233985344893"
"2021-01-05 16:45:00"," 660","2021-01-05 16:45:00","2021-01-05 17:00:00","20.5183587934161"
"2021-01-05 17:00:00"," 661","2021-01-05 17:00:00","2021-01-05 17:15:00","21.4972232746001"
"2021-01-05 17:15:00"," 662","2021-01-05 17:15:00","2021-01-05 17:30:00","22.0051360996026"
"2021-01-05 17:30:00"," 663","2021-01-05 17:30:00","2021-01-05 17:45:00","22.7493166799133"
"2021-01-05 17:45:00"," 664","2021-01-05 17:45:00","2021-01-05 18:00:00","25.3893431151184"
"2021-01-05 18:00:00"," 665","2021-01-05 18:00:00","2021-01-05 18:15:00","26.5558335635647"
"2021-01-05 18:15:00"," 666","2021-01-05 18:15:00","2021-01-05 18:30:00","26.0022661733461"
"2021-01-05 18:30:00"," 667","2021-01-05 18:30:00","2021-01-05 18:45:00","25.7629621751003"
"2021-01-05 18:45:00"," 668","2021-01-05 18:45:00","2021-01-05 19:00:00","27.0864641837142"
"2021-01-05 19:00:00"," 669","2021-01-05 19:00:00","2021-01-05 19:15:00","29.3574680252773"
"2021-01-05 19:15:00"," 670","2021-01-05 19:15:00","2021-01-05 19:30:00","30.6527803525157"
"2021-01-05 19:30:00"," 671","2021-01-05 19:30:00","2021-01-05 19:45:00","31.9196624383354"
"2021-01-05 19:45:00"," 672","2021-01-05 19:45:00","2021-01-05 20:00:00","33.077109086219"
"2021-01-05 20:00:00"," 673","2021-01-05 20:00:00","2021-01-05 20:15:00","34.9929613644649"
"2021-01-05 20:15:00"," 674","2021-01-05 20:15:00","2021-01-05 20:30:00","34.130034265844"
"2021-01-05 20:30:00"," 675","2021-01-05 20:30:00","2021-01-05 20:45:00","29.2888578327352"
"2021-01-05 20:45:00"," 676","2021-01-05 20:45:00","2021-01-05 21:00:00","25.981217421716"
"2021-01-05 21:00:00"," 677","2021-01-05 21:00:00","2021-01-05 21:15:00","24.3760807635469"
"2021-01-05 21:15:00"," 678","2021-01-05 21:15:00","2021-01-05 21:30:00","23.935787952774"
"2021-01-05 21:30:00"," 679","2021-01-05 21:30:00","2021-01-05 21:45:00","24.1040839662985"
"2021-01-05 21:45:00"," 680","2021-01-05 21:45:00","2021-01-05 22:00:00","24.2255887684578"
"2021-01-05 22:00:00"," 681","2021-01-05 22:00:00","2021-01-05 22:15:00","24.3142594776428"
"2021-01-05 22:15:00"," 682","2021-01-05 22:15:00","2021-01-05 22:30:00","24.3798900126161"
"2021-01-05 22:30:00"," 683","2021-01-05 22:30:00","2021-01-05 22:45:00","24.4293529126822"
"2021-01-05 22:45:00"," 684","2021-01-05 22:45:00","2021-01-05 23:00:00","24.467470741479"
"2021-01-05 23:00:00"," 685","2021-01-05 23:00:00","2021-01-05 23:15:00","24.4976275640528"
"2021-01-05 23:15:00"," 686","2021-01-05 23:15:00","2021-01-05 23:30:00","24.5221980294698"
"2021-01-05 23:30:00"," 687","2021-01-05 23:30:00","2021-01-05 23:45:00","24.5428484645023"
"2021-01-05 23:45:00"," 688","2021-01-05 23:45:00","2021-01-06 00:00:00","24.5607481555735"
"2021-01-06"," 689","2021-01-06 00:00:00","2021-01-06 00:15:00","24.5767176084581"
"2021-01-06 00:15:00"," 690","2021-01-06 00:15:00","2021-01-06 00:30:00","24.5913325843323"
"2021-01-06 00:30:00"," 691","2021-01-06 00:30:00","2021-01-06 00:45:00","24.6049971034265"
"2021-01-06 00:45:00"," 692","2021-01-06 00:45:00","2021-01-06 01:00:00","24.61799467278"
"2021-01-06 01:00:00"," 693","2021-01-06 01:00:00","2021-01-06 01:15:00","24.6305242335235"
"2021-01-06 01:15:00"," 694","2021-01-06 01:15:00","2021-01-06 01:30:00","24.6427253856242"
"2021-01-06 01:30:00"," 695","2021-01-06 01:30:00","2021-01-06 01:45:00","24.6546960884677"
"2021-01-06 01:45:00"," 696","2021-01-06 01:45:00","2021-01-06 02:00:00","24.6665050816199"
"2021-01-06 02:00:00"," 697","2021-01-06 02:00:00","2021-01-06 02:15:00","24.6782006006628"
"2021-01-06 02:15:00"," 698","2021-01-06 02:15:00","2021-01-06 02:30:00","24.6898164932256"
"2021-01-06 02:30:00"," 699","2021-01-06 02:30:00","2021-01-06 02:45:00","24.7013765106963"
"2021-01-06 02:45:00"," 700","2021-01-06 02:45:00","2021-01-06 03:00:00","24.7128973197789"
"2021-01-06 03:00:00"," 701","2021-01-06 03:00:00","2021-01-06 03:15:00","24.7243906157492"
"2021-01-06 03:15:00"," 702","2021-01-06 03:15:00","2021-01-06 03:30:00","24.7358646053569"
"2021-01-06 03:30:00"," 703","2021-01-06 03:30:00","2021-01-06 03:45:00","24.7473250474011"
"2021-01-06 03:45:00"," 704","2021-01-06 03:45:00","2021-01-06 04:00:00","24.7587759829175"
"2021-01-06 04:00:00"," 705","2021-01-06 04:00:00","2021-01-06 04:15:00","24.770220247561"
"2021-01-06 04:15:00"," 706","2021-01-06 04:15:00","2021-01-06 04:30:00","24.7816598311533"
"2021-01-06 04:30:00"," 707","2021-01-06 04:30:00","2021-01-06 04:45:00","24.7930961299819"
"2021-01-06 04:45:00"," 708","2021-01-06 04:45:00","2021-01-06 05:00:00","24.8045301238426"
"2021-01-06 05:00:00"," 709","2021-01-06 05:00:00","2021-01-06 05:15:00","24.8159625002729"
"2021-01-06 05:15:00"," 710","2021-01-06 05:15:00","2021-01-06 05:30:00","24.8273937417282"
"2021-01-06 05:30:00"," 711","2021-01-06 05:30:00","2021-01-06 05:45:00","24.8388241867544"
"2021-01-06 05:45:00"," 712","2021-01-06 05:45:00","2021-01-06 06:00:00","24.8502540729145"
"2021-01-06 06:00:00"," 713","2021-01-06 06:00:00","2021-01-06 06:15:00","24.8616835669098"
"2021-01-06 06:15:00"," 714","2021-01-06 06:15:00","2021-01-06 06:30:00","24.8731127857173"
"2021-01-06 06:30:00"," 715","2021-01-06 06:30:00","2021-01-06 06:45:00","24.8845418114213"
"2021-01-06 06:45:00"," 716","2021-01-06 06:45:00","2021-01-06 07:00:00","24.8959707016217"
"2021-01-06 07:00:00"," 717","2021-01-06 07:00:00","2021-01-06 07:15:00","24.9073994967373"
"2021-01-06 07:15:00"," 718","2021-01-06 07:15:00","2021-01-06 07:30:00","24.9188282251304"
"2021-01-06 07:30:00"," 719","2021-01-06 07:30:00","2021-01-06 07:45:00","24.9302569067033"
"2021-01-06 07:45:00"," 720","2021-01-06 07:45:00","2021-01-06 08:00:00","24.9416855554218"
"2021-01-06 08:00:00"," 721","2021-01-06 08:00:00","2021-01-06 08:15:00","24.9531141810859"
"2021-01-06 08:15:00"," 722","2021-01-06 08:15:00","2021-01-06 08:30:00","24.9645427905724"
"2021-01-06 08:30:00"," 723","2021-01-06 08:30:00","2021-01-06 08:45:00","24.9759713887067"
"2021-01-06 08:45:00"," 724","2021-01-06 08:45:00","2021-01-06 09:00:00","24.9873999788751"
"2021-01-06 09:00:00"," 725","2021-01-06 09:00:00","2021-01-06 09:15:00","24.9988285634537"
"2021-01-06 09:15:00"," 726","2021-01-06 09:15:00","2021-01-06 09:30:00","25.0102571441099"
"2021-01-06 09:30:00"," 727","2021-01-06 09:30:00","2021-01-06 09:45:00","25.0216857220135"
"2021-01-06 09:45:00"," 728","2021-01-06 09:45:00","2021-01-06 10:00:00","25.0331142979858"
"2021-01-06 10:00:00"," 729","2021-01-06 10:00:00","2021-01-06 10:15:00","25.0445428726028"
"2021-01-06 10:15:00"," 730","2021-01-06 10:15:00","2021-01-06 10:30:00","25.0559714462687"
"2021-01-06 10:30:00"," 731","2021-01-06 10:30:00","2021-01-06 10:45:00","25.0674000192672"
"2021-01-06 10:45:00"," 732","2021-01-06 10:45:00","2021-01-06 11:00:00","25.0788285917974"
"2021-01-06 11:00:00"," 733","2021-01-06 11:00:00","2021-01-06 11:15:00","25.0902571639991"
"2021-01-06 11:15:00"," 734","2021-01-06 11:15:00","2021-01-06 11:30:00","25.1016857359701"
"2021-01-06 11:30:00"," 735","2021-01-06 11:30:00","2021-01-06 11:45:00","25.1131143077793"
"2021-01-06 11:45:00"," 736","2021-01-06 11:45:00","2021-01-06 12:00:00","25.124542879475"
"2021-01-06 12:00:00"," 737","2021-01-06 12:00:00","2021-01-06 12:15:00","25.135971451091"
"2021-01-06 12:15:00"," 738","2021-01-06 12:15:00","2021-01-06 12:30:00","25.1474000226511"
"2021-01-06 12:30:00"," 739","2021-01-06 12:30:00","2021-01-06 12:45:00","25.158828594172"
"2021-01-06 12:45:00"," 740","2021-01-06 12:45:00","2021-01-06 13:00:00","25.1702571656653"
"2021-01-06 13:00:00"," 741","2021-01-06 13:00:00","2021-01-06 13:15:00","25.1816857371393"
"2021-01-06 13:15:00"," 742","2021-01-06 13:15:00","2021-01-06 13:30:00","25.1931143085998"
"2021-01-06 13:30:00"," 743","2021-01-06 13:30:00","2021-01-06 13:45:00","25.2045428800508"
"2021-01-06 13:45:00"," 744","2021-01-06 13:45:00","2021-01-06 14:00:00","25.215971451495"
"2021-01-06 14:00:00"," 745","2021-01-06 14:00:00","2021-01-06 14:15:00","25.2274000229346"
"2021-01-06 14:15:00"," 746","2021-01-06 14:15:00","2021-01-06 14:30:00","25.2388285943709"
"2021-01-06 14:30:00"," 747","2021-01-06 14:30:00","2021-01-06 14:45:00","25.2502571658049"
"2021-01-06 14:45:00"," 748","2021-01-06 14:45:00","2021-01-06 15:00:00","25.2616857372373"
"2021-01-06 15:00:00"," 749","2021-01-06 15:00:00","2021-01-06 15:15:00","25.2731143086685"
"2021-01-06 15:15:00"," 750","2021-01-06 15:15:00","2021-01-06 15:30:00","25.4601049326818"
"2021-01-06 15:30:00"," 751","2021-01-06 15:30:00","2021-01-06 15:45:00","25.7702900752604"
"2021-01-06 15:45:00"," 752","2021-01-06 15:45:00","2021-01-06 16:00:00","26.6143502156024"
"2021-01-06 16:00:00"," 753","2021-01-06 16:00:00","2021-01-06 16:15:00","26.460927240558"
"2021-01-06 16:15:00"," 754","2021-01-06 16:15:00","2021-01-06 16:30:00","26.1146400112469"
"2021-01-06 16:30:00"," 755","2021-01-06 16:30:00","2021-01-06 16:45:00","25.3347320088251"
"2021-01-06 16:45:00"," 756","2021-01-06 16:45:00","2021-01-06 17:00:00","24.1610603110511"
"2021-01-06 17:00:00"," 757","2021-01-06 17:00:00","2021-01-06 17:15:00","23.3374773235288"
"2021-01-06 17:15:00"," 758","2021-01-06 17:15:00","2021-01-06 17:30:00","22.9683563495958"
"2021-01-06 17:30:00"," 759","2021-01-06 17:30:00","2021-01-06 17:45:00","22.7988241526699"
"2021-01-06 17:45:00"," 760","2021-01-06 17:45:00","2021-01-06 18:00:00","22.4114043373039"
"2021-01-06 18:00:00"," 761","2021-01-06 18:00:00","2021-01-06 18:15:00","21.8412610165734"
"2021-01-06 18:15:00"," 762","2021-01-06 18:15:00","2021-01-06 18:30:00","21.262211895049"
"2021-01-06 18:30:00"," 763","2021-01-06 18:30:00","2021-01-06 18:45:00","20.885712968441"
"2021-01-06 18:45:00"," 764","2021-01-06 18:45:00","2021-01-06 19:00:00","20.5320325272772"
"2021-01-06 19:00:00"," 765","2021-01-06 19:00:00","2021-01-06 19:15:00","20.1943641586958"
"2021-01-06 19:15:00"," 766","2021-01-06 19:15:00","2021-01-06 19:30:00","19.8679317009735"
"2021-01-06 19:30:00"," 767","2021-01-06 19:30:00","2021-01-06 19:45:00","19.6686976662996"
"2021-01-06 19:45:00"," 768","2021-01-06 19:45:00","2021-01-06 20:00:00","19.5885491719456"
"2021-01-06 20:00:00"," 769","2021-01-06 20:00:00","2021-01-06 20:15:00","19.5323077744998"
"2021-01-06 20:15:00"," 770","2021-01-06 20:15:00","2021-01-06 20:30:00","19.3436998241874"
"2021-01-06 20:30:00"," 771","2021-01-06 20:30:00","2021-01-06 20:45:00","18.5551237142771"
"2021-01-06 20:45:00"," 772","2021-01-06 20:45:00","2021-01-06 21:00:00","17.6438260125269"
"2021-01-06 21:00:00"," 773","2021-01-06 21:00:00","2021-01-06 21:15:00","16.7955552543634"
"2021-01-06 21:15:00"," 774","2021-01-06 21:15:00","2021-01-06 21:30:00","16.2003109739048"
"2021-01-06 21:30:00"," 775","2021-01-06 21:30:00","2021-01-06 21:45:00","15.9019331742449"
"2021-01-06 21:45:00"," 776","2021-01-06 21:45:00","2021-01-06 22:00:00","16.1698130740028"
"2021-01-06 22:00:00"," 777","2021-01-06 22:00:00","2021-01-06 22:15:00","16.2384743906146"
"2021-01-06 22:15:00"," 778","2021-01-06 22:15:00","2021-01-06 22:30:00","15.8392275024056"
"2021-01-06 22:30:00"," 779","2021-01-06 22:30:00","2021-01-06 22:45:00","15.3502704599765"
"2021-01-06 22:45:00"," 780","2021-01-06 22:45:00","2021-01-06 23:00:00","14.9773334848163"
"2021-01-06 23:00:00"," 781","2021-01-06 23:00:00","2021-01-06 23:15:00","14.4770099978693"
"2021-01-06 23:15:00"," 782","2021-01-06 23:15:00","2021-01-06 23:30:00","14.0960970185579"
"2021-01-06 23:30:00"," 783","2021-01-06 23:30:00","2021-01-06 23:45:00","13.8884616909793"
"2021-01-06 23:45:00"," 784","2021-01-06 23:45:00","2021-01-07 00:00:00","13.8769891439165"
"2021-01-07"," 785","2021-01-07 00:00:00","2021-01-07 00:15:00","14.0031669543805"
"2021-01-07 00:15:00"," 786","2021-01-07 00:15:00","2021-01-07 00:30:00","14.1961075757814"
"2021-01-07 00:30:00"," 787","2021-01-07 00:30:00","2021-01-07 00:45:00","14.4358966603351"
"2021-01-07 00:45:00"," 788","2021-01-07 00:45:00","2021-01-07 01:00:00","14.9024452888163"
"2021-01-07 01:00:00"," 789","2021-01-07 01:00:00","2021-01-07 01:15:00","15.4386289691749"
"2021-01-07 01:15:00"," 790","2021-01-07 01:15:00","2021-01-07 01:30:00","15.4569350296082"
"2021-01-07 01:30:00"," 791","2021-01-07 01:30:00","2021-01-07 01:45:00","15.1118386171032"
"2021-01-07 01:45:00"," 792","2021-01-07 01:45:00","2021-01-07 02:00:00","14.5117372531254"
"2021-01-07 02:00:00"," 793","2021-01-07 02:00:00","2021-01-07 02:15:00","13.8520091163467"
"2021-01-07 02:15:00"," 794","2021-01-07 02:15:00","2021-01-07 02:30:00","13.3890680137614"
"2021-01-07 02:30:00"," 795","2021-01-07 02:30:00","2021-01-07 02:45:00","13.0642153168469"
"2021-01-07 02:45:00"," 796","2021-01-07 02:45:00","2021-01-07 03:00:00","12.7169473035658"
"2021-01-07 03:00:00"," 797","2021-01-07 03:00:00","2021-01-07 03:15:00","12.4732641437934"
"2021-01-07 03:15:00"," 798","2021-01-07 03:15:00","2021-01-07 03:30:00","12.1232970007975"
"2021-01-07 03:30:00"," 799","2021-01-07 03:30:00","2021-01-07 03:45:00","11.9970338376457"
"2021-01-07 03:45:00"," 800","2021-01-07 03:45:00","2021-01-07 04:00:00","11.7891190709473"
"2021-01-07 04:00:00"," 801","2021-01-07 04:00:00","2021-01-07 04:15:00","11.5835651607565"
"2021-01-07 04:15:00"," 802","2021-01-07 04:15:00","2021-01-07 04:30:00","11.4989819152119"
"2021-01-07 04:30:00"," 803","2021-01-07 04:30:00","2021-01-07 04:45:00","11.5887711069133"
"2021-01-07 04:45:00"," 804","2021-01-07 04:45:00","2021-01-07 05:00:00","11.7114345340642"
"2021-01-07 05:00:00"," 805","2021-01-07 05:00:00","2021-01-07 05:15:00","11.9466518162412"
"2021-01-07 05:15:00"," 806","2021-01-07 05:15:00","2021-01-07 05:30:00","11.9923932854897"
"2021-01-07 05:30:00"," 807","2021-01-07 05:30:00","2021-01-07 05:45:00","12.0244907587173"
"2021-01-07 05:45:00"," 808","2021-01-07 05:45:00","2021-01-07 06:00:00","11.957528523595"
"2021-01-07 06:00:00"," 809","2021-01-07 06:00:00","2021-01-07 06:15:00","11.8807116174283"
