,0,1,2,3,4
402,152.0,152.0,152.0,152.0,146.0
403,152.0,152.0,152.0,146.0,146.0
404,152.0,152.0,146.0,146.0,146.0
405,152.0,146.0,146.0,146.0,146.0
406,146.0,146.0,146.0,146.0,174.0
407,146.0,146.0,146.0,174.0,174.0
408,146.0,146.0,174.0,174.0,174.0
409,146.0,174.0,174.0,174.0,174.0
410,174.0,174.0,174.0,174.0,252.0
411,174.0,174.0,174.0,252.0,252.0
412,174.0,174.0,252.0,252.0,252.0
413,174.0,252.0,252.0,252.0,252.0
414,252.0,252.0,252.0,252.0,257.0
415,252.0,252.0,252.0,257.0,257.0
416,252.0,252.0,257.0,257.0,257.0
417,252.0,257.0,257.0,257.0,257.0
418,257.0,257.0,257.0,257.0,228.0
419,257.0,257.0,257.0,228.0,228.0
420,257.0,257.0,228.0,228.0,228.0
421,257.0,228.0,228.0,228.0,228.0
422,228.0,228.0,228.0,228.0,242.0
423,228.0,228.0,228.0,242.0,242.0
424,228.0,228.0,242.0,242.0,242.0
425,228.0,242.0,242.0,242.0,242.0
426,242.0,242.0,242.0,242.0,226.0
427,242.0,242.0,242.0,226.0,226.0
428,242.0,242.0,226.0,226.0,226.0
429,242.0,226.0,226.0,226.0,
430,226.0,226.0,226.0,,212.0
431,226.0,226.0,,212.0,212.0
432,226.0,,212.0,212.0,212.0
433,,212.0,212.0,212.0,212.0
434,212.0,212.0,212.0,212.0,208.0
435,212.0,212.0,212.0,208.0,208.0
436,212.0,212.0,208.0,208.0,208.0
437,212.0,208.0,208.0,208.0,208.0
438,208.0,208.0,208.0,208.0,195.0
439,208.0,208.0,208.0,195.0,
440,208.0,208.0,195.0,,195.0
441,208.0,195.0,,195.0,195.0
442,195.0,,195.0,195.0,209.0
443,,195.0,195.0,209.0,209.0
444,195.0,195.0,209.0,209.0,209.0
445,195.0,209.0,209.0,209.0,209.0
446,209.0,209.0,209.0,209.0,228.0
447,209.0,209.0,209.0,228.0,228.0
448,209.0,209.0,228.0,228.0,228.0
449,209.0,228.0,228.0,228.0,228.0
450,228.0,228.0,228.0,228.0,206.0
451,228.0,228.0,228.0,206.0,206.0
452,228.0,228.0,206.0,206.0,206.0
453,228.0,206.0,206.0,206.0,206.0
454,206.0,206.0,206.0,206.0,187.0
455,206.0,206.0,206.0,187.0,187.0
456,206.0,206.0,187.0,187.0,187.0
457,206.0,187.0,187.0,187.0,187.0
458,187.0,187.0,187.0,187.0,162.0
459,187.0,187.0,187.0,162.0,162.0
460,187.0,187.0,162.0,162.0,162.0
461,187.0,162.0,162.0,162.0,162.0
462,162.0,162.0,162.0,162.0,165.0
463,162.0,162.0,162.0,165.0,165.0
464,162.0,162.0,165.0,165.0,165.0
465,162.0,165.0,165.0,165.0,165.0
466,165.0,165.0,165.0,165.0,173.0
467,165.0,165.0,165.0,173.0,173.0
468,165.0,165.0,173.0,173.0,173.0
469,165.0,173.0,173.0,173.0,
470,173.0,173.0,173.0,,
471,173.0,173.0,,,
472,173.0,,,,320.0
473,,,,320.0,320.0
474,,,320.0,320.0,363.0
475,,320.0,320.0,363.0,363.0
476,320.0,320.0,363.0,363.0,363.0
477,320.0,363.0,363.0,363.0,363.0
478,363.0,363.0,363.0,363.0,276.0
479,363.0,363.0,363.0,276.0,276.0
480,363.0,363.0,276.0,276.0,276.0
481,363.0,276.0,276.0,276.0,276.0
482,276.0,276.0,276.0,276.0,172.0
483,276.0,276.0,276.0,172.0,172.0
484,276.0,276.0,172.0,172.0,172.0
485,276.0,172.0,172.0,172.0,172.0
486,172.0,172.0,172.0,172.0,147.0
487,172.0,172.0,172.0,147.0,147.0
488,172.0,172.0,147.0,147.0,147.0
