,0,1,2,3,4,5,6
13,Prescribed Standards, ,0-60,0-80,0-80,0-200,0-80
14,Exceeding Standards, ,NA,NA,NA,NA,NA
15,Remarks,,,,,,
16,From Date,To Date,PM2.5,NO,NO2,NOx,SO2
2449,24-01-2021 08:00,24-01-2021 08:15,None,None,None,None,None
2450,24-01-2021 08:15,24-01-2021 08:30,None,None,None,None,None
2451,24-01-2021 08:30,24-01-2021 08:45,None,None,None,None,None
2452,24-01-2021 08:45,24-01-2021 09:00,None,None,None,None,None
2453,24-01-2021 09:00,24-01-2021 09:15,None,None,None,None,None
2454,24-01-2021 09:15,24-01-2021 09:30,None,None,None,None,None
2455,24-01-2021 09:30,24-01-2021 09:45,None,None,None,None,None
2456,24-01-2021 09:45,24-01-2021 10:00,None,None,None,None,None
2457,24-01-2021 10:00,24-01-2021 10:15,None,None,None,None,None
2458,24-01-2021 10:15,24-01-2021 10:30,135,9.6,48.8,33.8,9.8
2459,24-01-2021 10:30,24-01-2021 10:45,135,13.6,54.6,40.1,None
2460,24-01-2021 10:45,24-01-2021 11:00,184,10.4,50.8,35.4,None
2461,24-01-2021 11:00,24-01-2021 11:15,184,10.2,53.2,36.6,None
2462,24-01-2021 11:15,24-01-2021 11:30,184,12.8,56.2,40.3,9.5
2463,24-01-2021 11:30,24-01-2021 11:45,184,None,None,None,9.6
2464,24-01-2021 11:45,24-01-2021 12:00,179,None,None,None,9.7
2465,24-01-2021 12:00,24-01-2021 12:15,179,None,None,None,10.2
2466,24-01-2021 12:15,24-01-2021 12:30,179,8.3,43.4,29.8,12.1
2467,24-01-2021 12:30,24-01-2021 12:45,179,7.1,44.4,29.4,12.5
2468,24-01-2021 12:45,24-01-2021 13:00,152,5.2,44.9,28.1,13.7
2469,24-01-2021 13:00,24-01-2021 13:15,152,6.5,47.9,30.8,14.3
2470,24-01-2021 13:15,24-01-2021 13:30,152,10.7,49.3,34.9,14.5
2471,24-01-2021 13:30,24-01-2021 13:45,152,7.1,45,29.7,13.9
2472,24-01-2021 13:45,24-01-2021 14:00,None,None,None,None,None
2473,24-01-2021 14:00,24-01-2021 14:15,138,7.7,48.9,32.2,14.8
2474,24-01-2021 14:15,24-01-2021 14:30,138,11.5,56.6,39.4,15.4
2475,24-01-2021 14:30,24-01-2021 14:45,138,2.5,52.5,29.9,15.2
2476,24-01-2021 14:45,24-01-2021 15:00,142,5.6,46.1,29.1,15.7
2477,24-01-2021 15:00,24-01-2021 15:15,142,9,52.2,35,15.5
2478,24-01-2021 15:15,24-01-2021 15:30,142,6.3,56.2,35,15.3
2479,24-01-2021 15:30,24-01-2021 15:45,142,6.4,43.9,28.6,15.7
2480,24-01-2021 15:45,24-01-2021 16:00,125,6.8,53.5,34,15.6
2481,24-01-2021 16:00,24-01-2021 16:15,125,7.1,52.4,33.7,14.9
2482,24-01-2021 16:15,24-01-2021 16:30,125,4.3,55.2,32.9,12.5
2483,24-01-2021 16:30,24-01-2021 16:45,125,4.3,59.1,35,11.1
2484,24-01-2021 16:45,24-01-2021 17:00,154,5.3,61,36.7,10.7
2485,24-01-2021 17:00,24-01-2021 17:15,154,9.8,71.2,45.8,10.7
2486,24-01-2021 17:15,24-01-2021 17:30,154,11.8,74.1,49,11.7
2487,24-01-2021 17:30,24-01-2021 17:45,154,10.3,71.2,46.2,11.8
2488,24-01-2021 17:45,24-01-2021 18:00,192,12.9,72.1,48.9,11.8
2489,24-01-2021 18:00,24-01-2021 18:15,192,15.4,69.8,49.7,11.1
2490,24-01-2021 18:15,24-01-2021 18:30,192,17.3,77.6,55.3,11.3
2491,24-01-2021 18:30,24-01-2021 18:45,192,11,69.1,45.7,11.2
2492,24-01-2021 18:45,24-01-2021 19:00,205,14.3,68.9,48.3,11.2
2493,24-01-2021 19:00,24-01-2021 19:15,205,11.5,68.1,45.6,11.2
2494,24-01-2021 19:15,24-01-2021 19:30,205,15.9,67,48.6,10.9
2495,24-01-2021 19:30,24-01-2021 19:45,205,16.4,68.2,49.6,10.4
2496,24-01-2021 19:45,24-01-2021 20:00,193,14.5,64.1,45.9,10.7
2497,24-01-2021 20:00,24-01-2021 20:15,193,11.1,65,43.6,11.3
2498,24-01-2021 20:15,24-01-2021 20:30,193,16.1,58,44,13.4
2499,24-01-2021 20:30,24-01-2021 20:45,193,12.8,61,42.9,13.3
2500,24-01-2021 20:45,24-01-2021 21:00,187,12.6,60.4,42.4,12.8
2501,24-01-2021 21:00,24-01-2021 21:15,187,12.5,56.9,40.5,13.2
2502,24-01-2021 21:15,24-01-2021 21:30,187,13.3,56.7,41,13.5
2503,24-01-2021 21:30,24-01-2021 21:45,187,7.4,46.5,30.8,12.4
2504,24-01-2021 21:45,24-01-2021 22:00,182,8.1,50.1,33.2,12.8
2505,24-01-2021 22:00,24-01-2021 22:15,182,9.2,53,35.7,13.3
2506,24-01-2021 22:15,24-01-2021 22:30,182,9,47.2,32.5,13.6
2507,24-01-2021 22:30,24-01-2021 22:45,182,4.7,44.4,27.4,12.5
2508,24-01-2021 22:45,24-01-2021 23:00,165,7.2,46.1,30.4,12.7
2509,24-01-2021 23:00,24-01-2021 23:15,165,3.5,42.9,25.7,12.5
2510,24-01-2021 23:15,24-01-2021 23:30,165,4.1,37.6,23.3,12.6
2511,24-01-2021 23:30,24-01-2021 23:45,None,None,None,None,None
2512,24-01-2021 23:45,25-01-2021 00:00,155,6,41.8,27.1,12.5
2513,25-01-2021 00:00,25-01-2021 00:15,155,3.2,39.7,23.8,12
2514,25-01-2021 00:15,25-01-2021 00:30,155,3.1,39.5,23.5,11.6
2515,25-01-2021 00:30,25-01-2021 00:45,155,2.2,38.7,22.4,11.4
2516,25-01-2021 00:45,25-01-2021 01:00,160,None,35.5,18.2,11.2
2517,25-01-2021 01:00,25-01-2021 01:15,160,3.9,33.7,21.1,11.2
2518,25-01-2021 01:15,25-01-2021 01:30,160,4,37.5,23.2,10.7
2519,25-01-2021 01:30,25-01-2021 01:45,160,5.2,36.5,23.6,10.6
2520,25-01-2021 01:45,25-01-2021 02:00,153,3.9,30.8,19.6,10.9
2521,25-01-2021 02:00,25-01-2021 02:15,153,2,31.3,18.3,11.6
2522,25-01-2021 02:15,25-01-2021 02:30,153,3.9,32.9,20.7,11.2
2523,25-01-2021 02:30,25-01-2021 02:45,153,0.1,33.4,17.8,10.8
2524,25-01-2021 02:45,25-01-2021 03:00,141,5.2,34.2,22.4,10.9
2525,25-01-2021 03:00,25-01-2021 03:15,141,None,30.2,15.1,11.4
2526,25-01-2021 03:15,25-01-2021 03:30,141,2.8,34.2,20.5,11.2
2527,25-01-2021 03:30,25-01-2021 03:45,None,None,None,None,None
2528,25-01-2021 03:45,25-01-2021 04:00,145,4.5,30.5,19.9,11.4
2529,25-01-2021 04:00,25-01-2021 04:15,145,None,34.3,17.8,11.5
2530,25-01-2021 04:15,25-01-2021 04:30,145,2.8,31.2,18.9,12.2
2531,25-01-2021 04:30,25-01-2021 04:45,145,2.5,29.1,17.5,12.5
2532,25-01-2021 04:45,25-01-2021 05:00,118,2.1,31.9,18.6,13.3
2533,25-01-2021 05:00,25-01-2021 05:15,118,4.7,29.9,19.7,13.8
2534,25-01-2021 05:15,25-01-2021 05:30,None,None,None,None,None
2535,25-01-2021 05:30,25-01-2021 05:45,118,3.4,29.3,18.4,13.4
2536,25-01-2021 05:45,25-01-2021 06:00,107,3.9,31.5,19.9,13.7
2537,25-01-2021 06:00,25-01-2021 06:15,107,4.2,32.3,20.6,14.2
2538,25-01-2021 06:15,25-01-2021 06:30,107,2.7,31.2,18.8,14
2539,25-01-2021 06:30,25-01-2021 06:45,107,5.9,32,21.8,14.4
2540,25-01-2021 06:45,25-01-2021 07:00,109,3,31.9,19.4,14
2541,25-01-2021 07:00,25-01-2021 07:15,109,5,31.9,21,14
2542,25-01-2021 07:15,25-01-2021 07:30,109,7.3,32.3,23.1,14.1
2543,25-01-2021 07:30,25-01-2021 07:45,109,6.3,34.6,23.5,14
2544,25-01-2021 07:45,25-01-2021 08:00,None,None,None,None,None
2545,25-01-2021 08:00,25-01-2021 08:15,116,7.1,40.3,27.2,13.8
2546,25-01-2021 08:15,25-01-2021 08:30,116,6.1,37.8,25,12.4
2547,25-01-2021 08:30,25-01-2021 08:45,116,6.5,42.6,28,11.8
2548,25-01-2021 08:45,25-01-2021 09:00,134,8.1,47.6,31.9,11.5
2549,25-01-2021 09:00,25-01-2021 09:15,134,9.5,52.8,35.8,11.8
2550,25-01-2021 09:15,25-01-2021 09:30,134,12,50.9,36.8,11.9
2551,25-01-2021 09:30,25-01-2021 09:45,None,None,None,None,None
2552,25-01-2021 09:45,25-01-2021 10:00,None,None,None,None,None
2553,25-01-2021 10:00,25-01-2021 10:15,None,None,None,None,None
2554,25-01-2021 10:15,25-01-2021 10:30,225,8,58.2,37.5,11.6
2555,25-01-2021 10:30,25-01-2021 10:45,225,11.4,63.8,43.2,None
2556,25-01-2021 10:45,25-01-2021 11:00,206,10.5,62.2,41.6,None
2557,25-01-2021 11:00,25-01-2021 11:15,206,9.8,58.2,39,None
2558,25-01-2021 11:15,25-01-2021 11:30,206,11.1,59.9,40.9,11.1
2559,25-01-2021 11:30,25-01-2021 11:45,206,None,None,None,10.7
2560,25-01-2021 11:45,25-01-2021 12:00,208,None,None,None,10.8
2561,25-01-2021 12:00,25-01-2021 12:15,208,None,None,None,None
2562,25-01-2021 12:15,25-01-2021 12:30,208,411.8,6.9,338.5,None
2563,25-01-2021 12:30,25-01-2021 12:45,208,385.4,8.7,318,None
2564,25-01-2021 12:45,25-01-2021 13:00,221,5.3,17.1,13.4,14.2
2565,25-01-2021 13:00,25-01-2021 13:15,221,12,62.7,43,11.8
2566,25-01-2021 13:15,25-01-2021 13:30,221,16.8,73.4,52.7,12.6
2567,25-01-2021 13:30,25-01-2021 13:45,221,14.2,70.9,49.3,13.4
2568,25-01-2021 13:45,25-01-2021 14:00,212,15,70.7,49.8,13.1
2569,25-01-2021 14:00,25-01-2021 14:15,212,13.1,64.6,45,12.4
2570,25-01-2021 14:15,25-01-2021 14:30,212,7.2,66.5,41.2,12.4
2571,25-01-2021 14:30,25-01-2021 14:45,212,13.1,60.4,42.7,12.7
2572,25-01-2021 14:45,25-01-2021 15:00,194,8,62.8,39.9,12.5
2573,25-01-2021 15:00,25-01-2021 15:15,194,14.7,63,45.4,12.6
2574,25-01-2021 15:15,25-01-2021 15:30,194,14.4,67.7,47.7,13
2575,25-01-2021 15:30,25-01-2021 15:45,194,12.2,68.1,46.1,13
2576,25-01-2021 15:45,25-01-2021 16:00,182,10.8,66.1,43.9,12.5
2577,25-01-2021 16:00,25-01-2021 16:15,182,17.6,71.9,52.6,12.8
2578,25-01-2021 16:15,25-01-2021 16:30,182,11.8,70,46.8,14.6
2579,25-01-2021 16:30,25-01-2021 16:45,182,23.9,78,60.9,15.4
2580,25-01-2021 16:45,25-01-2021 17:00,182,11.2,72.7,47.8,14.9
2581,25-01-2021 17:00,25-01-2021 17:15,182,22.3,79.7,60.6,15.6
2582,25-01-2021 17:15,25-01-2021 17:30,182,28.3,91.1,71.4,15.3
2583,25-01-2021 17:30,25-01-2021 17:45,None,None,None,None,None
2584,25-01-2021 17:45,25-01-2021 18:00,185,30.2,93.4,74.2,15.7
2585,25-01-2021 18:00,25-01-2021 18:15,185,43.3,99.3,88,16.7
2586,25-01-2021 18:15,25-01-2021 18:30,None,None,None,None,None
2587,25-01-2021 18:30,25-01-2021 18:45,185,34.7,97.3,80,17
2588,25-01-2021 18:45,25-01-2021 19:00,207,37.3,102.9,85.1,17
2589,25-01-2021 19:00,25-01-2021 19:15,207,42.7,104.7,90.4,17.2
2590,25-01-2021 19:15,25-01-2021 19:30,207,59.2,108.6,105.9,18
2591,25-01-2021 19:30,25-01-2021 19:45,207,60.9,110.9,108.5,18.3
2592,25-01-2021 19:45,25-01-2021 20:00,None,None,None,None,None
2593,25-01-2021 20:00,25-01-2021 20:15,242,74.5,107.8,117.9,18
2594,25-01-2021 20:15,25-01-2021 20:30,242,50.3,110.3,99.6,16.6
2595,25-01-2021 20:30,25-01-2021 20:45,242,47,111,97.3,14.9
2596,25-01-2021 20:45,25-01-2021 21:00,236,28.6,103.2,78.1,14.3
2597,25-01-2021 21:00,25-01-2021 21:15,236,18.6,96.9,66.7,13.5
2598,25-01-2021 21:15,25-01-2021 21:30,236,25.3,97,72.2,13.5
2599,25-01-2021 21:30,25-01-2021 21:45,236,39,102.1,86,13.7
2600,25-01-2021 21:45,25-01-2021 22:00,198,20.3,95.9,67.5,14
2601,25-01-2021 22:00,25-01-2021 22:15,198,26,99.1,73.8,13.3
2602,25-01-2021 22:15,25-01-2021 22:30,198,29.4,95.3,74.6,14
2603,25-01-2021 22:30,25-01-2021 22:45,198,27.2,87.2,68.5,14.1
2604,25-01-2021 22:45,25-01-2021 23:00,174,21.2,86.5,63.2,13.4
2605,25-01-2021 23:00,25-01-2021 23:15,None,None,None,None,None
2606,25-01-2021 23:15,25-01-2021 23:30,174,5.7,67,40.2,13.3
2607,25-01-2021 23:30,25-01-2021 23:45,None,None,None,None,None
2608,25-01-2021 23:45,26-01-2021 00:00,None,None,None,None,None
2609,26-01-2021 00:00,26-01-2021 00:15,155,4.5,58.4,34.7,12.6
2610,26-01-2021 00:15,26-01-2021 00:30,155,7.6,54.7,35.2,11.5
2611,26-01-2021 00:30,26-01-2021 00:45,155,9.5,55.7,37.4,11.1
2612,26-01-2021 00:45,26-01-2021 01:00,138,7.4,54.9,35.2,10.6
2613,26-01-2021 01:00,26-01-2021 01:15,138,2.4,51.2,29.2,10.5
2614,26-01-2021 01:15,26-01-2021 01:30,138,3.9,49.9,29.7,10.2
2615,26-01-2021 01:30,26-01-2021 01:45,138,2.6,54.2,31,10.6
2616,26-01-2021 01:45,26-01-2021 02:00,132,0.8,51.7,28.2,11.1
2617,26-01-2021 02:00,26-01-2021 02:15,132,2.7,46.7,27.1,11.5
2618,26-01-2021 02:15,26-01-2021 02:30,132,3.5,46.8,27.7,11
2619,26-01-2021 02:30,26-01-2021 02:45,132,2.2,45.4,25.9,10.7
2620,26-01-2021 02:45,26-01-2021 03:00,130,3.7,41.7,25.2,10.2
2621,26-01-2021 03:00,26-01-2021 03:15,130,3.4,43.6,26,10.4
2622,26-01-2021 03:15,26-01-2021 03:30,130,5.5,45,28.4,10.8
2623,26-01-2021 03:30,26-01-2021 03:45,None,None,None,None,None
2624,26-01-2021 03:45,26-01-2021 04:00,114,4.9,49.4,30.2,10.1
2625,26-01-2021 04:00,26-01-2021 04:15,114,2.8,45.4,26.4,11.1
2626,26-01-2021 04:15,26-01-2021 04:30,114,2.9,42.8,25.1,13.9
2627,26-01-2021 04:30,26-01-2021 04:45,114,6.9,46.2,30.2,14.5
2628,26-01-2021 04:45,26-01-2021 05:00,123,5.5,42.6,27.1,15
2629,26-01-2021 05:00,26-01-2021 05:15,123,1.1,37.2,20.7,14.3
2630,26-01-2021 05:15,26-01-2021 05:30,123,2.8,37.9,22.4,14.1
2631,26-01-2021 05:30,26-01-2021 05:45,123,3.8,34.1,21.2,13.9
2632,26-01-2021 05:45,26-01-2021 06:00,128,1,38.9,21.6,13.9
2633,26-01-2021 06:00,26-01-2021 06:15,128,1.9,33.6,19.4,14.3
2634,26-01-2021 06:15,26-01-2021 06:30,128,4.9,34.3,22.2,14
2635,26-01-2021 06:30,26-01-2021 06:45,128,3,35.6,21.4,14.9
2636,26-01-2021 06:45,26-01-2021 07:00,123,5.5,32.6,21.8,14.9
2637,26-01-2021 07:00,26-01-2021 07:15,None,None,None,None,None
2638,26-01-2021 07:15,26-01-2021 07:30,123,1.9,35.5,20.4,14.6
2639,26-01-2021 07:30,26-01-2021 07:45,123,4.8,36.2,23.2,14.9
2640,26-01-2021 07:45,26-01-2021 08:00,132,1.9,40.9,23.3,14.8
2641,26-01-2021 08:00,26-01-2021 08:15,132,6.3,41.5,27.2,14
2642,26-01-2021 08:15,26-01-2021 08:30,132,3.7,45.6,27.3,11.5
2643,26-01-2021 08:30,26-01-2021 08:45,132,6.2,43.5,28.2,11.6
2644,26-01-2021 08:45,26-01-2021 09:00,130,6.8,40.9,27.3,12.2
2645,26-01-2021 09:00,26-01-2021 09:15,130,9.8,40.9,29.7,11.7
2646,26-01-2021 09:15,26-01-2021 09:30,130,4.8,37.8,24,11.2
2647,26-01-2021 09:30,26-01-2021 09:45,None,None,None,None,None
2648,26-01-2021 09:45,26-01-2021 10:00,None,None,None,None,None
2649,26-01-2021 10:00,26-01-2021 10:15,None,None,None,None,None
2650,26-01-2021 10:15,26-01-2021 10:30,121,6.5,40.1,26.6,12.3
2651,26-01-2021 10:30,26-01-2021 10:45,121,3.7,41.2,24.9,None
2652,26-01-2021 10:45,26-01-2021 11:00,121,7.8,43.7,29.6,None
2653,26-01-2021 11:00,26-01-2021 11:15,121,10.3,47.4,33.6,None
2654,26-01-2021 11:15,26-01-2021 11:30,121,5,40.9,25.8,10.4
2655,26-01-2021 11:30,26-01-2021 11:45,121,None,None,None,10.5
2656,26-01-2021 11:45,26-01-2021 12:00,124,None,None,None,10.5
2657,26-01-2021 12:00,26-01-2021 12:15,124,None,None,None,11.6
2658,26-01-2021 12:15,26-01-2021 12:30,124,7.9,43.5,29.5,14.1
2659,26-01-2021 12:30,26-01-2021 12:45,124,7.5,46.9,31.1,14.2
2660,26-01-2021 12:45,26-01-2021 13:00,129,6.3,41.6,27.3,13.4
2661,26-01-2021 13:00,26-01-2021 13:15,129,11,42,31.3,14.1
2662,26-01-2021 13:15,26-01-2021 13:30,129,8.7,39.9,28.3,14.3
2663,26-01-2021 13:30,26-01-2021 13:45,129,7.3,37.8,26,13.9
2664,26-01-2021 13:45,26-01-2021 14:00,119,8.5,40.9,28.6,14.8
2665,26-01-2021 14:00,26-01-2021 14:15,119,8.7,37.8,27.2,14.7
2666,26-01-2021 14:15,26-01-2021 14:30,119,5.8,38.7,25.3,14.6
2667,26-01-2021 14:30,26-01-2021 14:45,119,5.5,35,23.1,14.7
2668,26-01-2021 14:45,26-01-2021 15:00,119,7.9,42.6,29.1,14.6
2669,26-01-2021 15:00,26-01-2021 15:15,119,7,37.8,25.8,14.1
2670,26-01-2021 15:15,26-01-2021 15:30,119,5.1,34.2,22.4,15
2671,26-01-2021 15:30,26-01-2021 15:45,119,6.8,41.6,27.6,14.6
2672,26-01-2021 15:45,26-01-2021 16:00,106,4.8,43.2,26.8,14
2673,26-01-2021 16:00,26-01-2021 16:15,106,3.5,47.8,28.3,13
2674,26-01-2021 16:15,26-01-2021 16:30,106,2.3,41.1,23.7,11.3
2675,26-01-2021 16:30,26-01-2021 16:45,106,4.5,48.8,29.6,10.9
2676,26-01-2021 16:45,26-01-2021 17:00,107,6.6,47.4,30.6,9.9
2677,26-01-2021 17:00,26-01-2021 17:15,107,4.4,59.9,35.4,10.9
2678,26-01-2021 17:15,26-01-2021 17:30,107,10.3,72.3,46.9,11.6
2679,26-01-2021 17:30,26-01-2021 17:45,107,17.5,82.8,58.3,13.6
2680,26-01-2021 17:45,26-01-2021 18:00,146,10.5,71.8,46.7,13.1
2681,26-01-2021 18:00,26-01-2021 18:15,146,16.9,73.4,52.7,12.8
2682,26-01-2021 18:15,26-01-2021 18:30,146,13.1,76.4,51.4,12.5
2683,26-01-2021 18:30,26-01-2021 18:45,146,17,82.8,57.8,12.7
2684,26-01-2021 18:45,26-01-2021 19:00,168,22.9,93.6,68.4,12.8
2685,26-01-2021 19:00,26-01-2021 19:15,168,27,98.5,74.3,13.2
2686,26-01-2021 19:15,26-01-2021 19:30,168,20.1,91.7,65.1,13.1
2687,26-01-2021 19:30,26-01-2021 19:45,168,21.3,93.8,67.2,12.7
2688,26-01-2021 19:45,26-01-2021 20:00,207,18.3,95.7,65.8,12.6
2689,26-01-2021 20:00,26-01-2021 20:15,207,19.3,93.4,65.4,12.8
2690,26-01-2021 20:15,26-01-2021 20:30,207,21.7,99,70.3,13.8
2691,26-01-2021 20:30,26-01-2021 20:45,207,20.7,99.8,69.9,12.9
2692,26-01-2021 20:45,26-01-2021 21:00,204,20.5,102.3,71.1,12.8
2693,26-01-2021 21:00,26-01-2021 21:15,204,35.3,101.9,82.9,12.9
2694,26-01-2021 21:15,26-01-2021 21:30,204,50.8,104.5,96.9,13.2
2695,26-01-2021 21:30,26-01-2021 21:45,204,42.8,100.4,88.2,14.4
2696,26-01-2021 21:45,26-01-2021 22:00,222,47.8,102.2,93.2,14.4
2697,26-01-2021 22:00,26-01-2021 22:15,222,50,105.1,96.5,16.1
2698,26-01-2021 22:15,26-01-2021 22:30,222,55.2,111.5,104.2,16.3
2699,26-01-2021 22:30,26-01-2021 22:45,222,49.6,102.7,94.9,15.9
2700,26-01-2021 22:45,26-01-2021 23:00,225,46.4,96,88.7,15.7
2701,26-01-2021 23:00,26-01-2021 23:15,225,50.5,97.6,93,19.9
2702,26-01-2021 23:15,26-01-2021 23:30,225,59.4,95.8,99.2,131.9
2703,26-01-2021 23:30,26-01-2021 23:45,None,None,None,None,None
2704,26-01-2021 23:45,27-01-2021 00:00,331,67.5,97.2,106.6,None
2705,27-01-2021 00:00,27-01-2021 00:15,331,54.7,99.4,97.4,None
2706,27-01-2021 00:15,27-01-2021 00:30,331,41.3,98.5,86,None
2707,27-01-2021 00:30,27-01-2021 00:45,331,30.6,92.7,74.2,None
2708,27-01-2021 00:45,27-01-2021 01:00,394,23.6,85.5,64.7,None
2709,27-01-2021 01:00,27-01-2021 01:15,394,10.2,79.2,50.4,None
2710,27-01-2021 01:15,27-01-2021 01:30,394,9.7,69.1,44.6,None
2711,27-01-2021 01:30,27-01-2021 01:45,394,11.5,67.1,45,None
2712,27-01-2021 01:45,27-01-2021 02:00,213,9.5,61.1,40.2,None
2713,27-01-2021 02:00,27-01-2021 02:15,None,None,None,None,None
2714,27-01-2021 02:15,27-01-2021 02:30,213,16.1,70,50.3,None
2715,27-01-2021 02:30,27-01-2021 02:45,213,7.5,62,39.1,None
2716,27-01-2021 02:45,27-01-2021 03:00,187,5.3,52.5,32.2,None
2717,27-01-2021 03:00,27-01-2021 03:15,187,4.5,49.4,30,None
2718,27-01-2021 03:15,27-01-2021 03:30,187,3.4,55.5,32.3,None
2719,27-01-2021 03:30,27-01-2021 03:45,187,4.7,65,38.4,None
2720,27-01-2021 03:45,27-01-2021 04:00,162,2.1,54.7,30.8,None
2721,27-01-2021 04:00,27-01-2021 04:15,162,5.5,46.3,29.1,None
2722,27-01-2021 04:15,27-01-2021 04:30,162,None,51.4,27,17.1
2723,27-01-2021 04:30,27-01-2021 04:45,162,6.5,45.2,29.3,15.3
2724,27-01-2021 04:45,27-01-2021 05:00,100,6.4,48,30.7,13.7
2725,27-01-2021 05:00,27-01-2021 05:15,100,7.9,45.3,30.5,12.8
2726,27-01-2021 05:15,27-01-2021 05:30,100,4.8,50.5,30.8,11.7
2727,27-01-2021 05:30,27-01-2021 05:45,100,3.1,47.2,27.6,11.6
2728,27-01-2021 05:45,27-01-2021 06:00,89,7.1,47.1,30.8,11.1
2729,27-01-2021 06:00,27-01-2021 06:15,89,3.2,45.9,27,11.3
2730,27-01-2021 06:15,27-01-2021 06:30,89,3.2,45.8,27,12.4
2731,27-01-2021 06:30,27-01-2021 06:45,89,5.2,42.9,27.1,12.5
2732,27-01-2021 06:45,27-01-2021 07:00,84,4.6,44.4,27.3,11.6
2733,27-01-2021 07:00,27-01-2021 07:15,84,7.2,45.3,30,12.2
2734,27-01-2021 07:15,27-01-2021 07:30,84,4.7,38.4,24.3,13.7
2735,27-01-2021 07:30,27-01-2021 07:45,84,5,38.1,24.4,12.8
2736,27-01-2021 07:45,27-01-2021 08:00,87,9.2,41.1,29.3,12.3
2737,27-01-2021 08:00,27-01-2021 08:15,87,11,46.1,33.5,13.3
2738,27-01-2021 08:15,27-01-2021 08:30,87,15.1,59.5,43.9,17
2739,27-01-2021 08:30,27-01-2021 08:45,87,28,75.8,63.1,28.4
2740,27-01-2021 08:45,27-01-2021 09:00,169,33.8,76.7,68.3,42.6
2741,27-01-2021 09:00,27-01-2021 09:15,169,31.5,83.2,69.8,55.8
2742,27-01-2021 09:15,27-01-2021 09:30,169,22.7,91.9,67.3,68
2743,27-01-2021 09:30,27-01-2021 09:45,None,None,None,None,None
2744,27-01-2021 09:45,27-01-2021 10:00,None,None,None,None,None
2745,27-01-2021 10:00,27-01-2021 10:15,None,None,None,None,None
2746,27-01-2021 10:15,27-01-2021 10:30,290,13.6,74.4,50.7,52.1
2747,27-01-2021 10:30,27-01-2021 10:45,290,14.1,81.1,54.6,None
2748,27-01-2021 10:45,27-01-2021 11:00,234,13.3,78.4,52.5,None
2749,27-01-2021 11:00,27-01-2021 11:15,234,11.7,74.8,49.3,None
2750,27-01-2021 11:15,27-01-2021 11:30,None,None,None,None,None
2751,27-01-2021 11:30,27-01-2021 11:45,234,None,None,None,46.2
2752,27-01-2021 11:45,27-01-2021 12:00,230,None,None,None,44.2
2753,27-01-2021 12:00,27-01-2021 12:15,230,None,None,None,42.7
2754,27-01-2021 12:15,27-01-2021 12:30,230,6.4,60.7,37.6,37.7
2755,27-01-2021 12:30,27-01-2021 12:45,230,8.8,61.6,39.9,35.9
2756,27-01-2021 12:45,27-01-2021 13:00,184,10.3,60.1,40.4,32.5
2757,27-01-2021 13:00,27-01-2021 13:15,184,213.3,45.2,197.4,None
2758,27-01-2021 13:15,27-01-2021 13:30,184,417.6,4.5,341.9,None
2759,27-01-2021 13:30,27-01-2021 13:45,184,464.8,7.5,381.8,None
2760,27-01-2021 13:45,27-01-2021 14:00,171,167.2,14.8,143.8,None
2761,27-01-2021 14:00,27-01-2021 14:15,171,7.5,61,38.6,19.4
2762,27-01-2021 14:15,27-01-2021 14:30,None,None,None,None,None
2763,27-01-2021 14:30,27-01-2021 14:45,171,6.5,68,41.5,41.3
2764,27-01-2021 14:45,27-01-2021 15:00,163,9.4,67.6,43.6,38.6
2765,27-01-2021 15:00,27-01-2021 15:15,163,3.9,74.5,42.8,35.9
2766,27-01-2021 15:15,27-01-2021 15:30,163,10.4,82.4,52.3,32.7
2767,27-01-2021 15:30,27-01-2021 15:45,163,7.6,79.6,48.5,32
2768,27-01-2021 15:45,27-01-2021 16:00,144,7.4,74.6,45.7,31.8
2769,27-01-2021 16:00,27-01-2021 16:15,144,7.5,80.9,49.1,31.1
2770,27-01-2021 16:15,27-01-2021 16:30,None,None,None,None,None
2771,27-01-2021 16:30,27-01-2021 16:45,144,8.5,89.4,54.5,26.7
2772,27-01-2021 16:45,27-01-2021 17:00,152,10,94.2,58.2,21.5
2773,27-01-2021 17:00,27-01-2021 17:15,152,11,95.7,59.8,22.1
2774,27-01-2021 17:15,27-01-2021 17:30,152,17.6,100.1,67.5,21.3
2775,27-01-2021 17:30,27-01-2021 17:45,152,27.3,118.8,85.4,21.9
2776,27-01-2021 17:45,27-01-2021 18:00,145,37.3,132.8,101,22
2777,27-01-2021 18:00,27-01-2021 18:15,145,35.8,133.4,100.1,21.8
2778,27-01-2021 18:15,27-01-2021 18:30,None,None,None,None,None
2779,27-01-2021 18:30,27-01-2021 18:45,145,52.8,145,120,20.8
2780,27-01-2021 18:45,27-01-2021 19:00,223,119.6,157.3,180.9,21.3
2781,27-01-2021 19:00,27-01-2021 19:15,223,169.5,176.9,232,27.1
2782,27-01-2021 19:15,27-01-2021 19:30,223,111.6,155.8,173.6,27
2783,27-01-2021 19:30,27-01-2021 19:45,223,64.1,148,130.8,22.1
2784,27-01-2021 19:45,27-01-2021 20:00,474,57.9,151.4,127.6,20.2
2785,27-01-2021 20:00,27-01-2021 20:15,474,80.1,157.7,149,20.3
2786,27-01-2021 20:15,27-01-2021 20:30,474,58.6,157,131.2,20.3
