,0,1,3
13,Prescribed Standards, ,0-80
14,Exceeding Standards, ,NA
15,Remarks,,
16,From Date,To Date,NO
928,08-01-2021 11:45,08-01-2021 12:00,None
929,08-01-2021 12:00,08-01-2021 12:15,None
930,08-01-2021 12:15,08-01-2021 12:30,20.7
931,08-01-2021 12:30,08-01-2021 12:45,23.2
932,08-01-2021 12:45,08-01-2021 13:00,12.7
933,08-01-2021 13:00,08-01-2021 13:15,14.1
934,08-01-2021 13:15,08-01-2021 13:30,12.2
935,08-01-2021 13:30,08-01-2021 13:45,10.7
936,08-01-2021 13:45,08-01-2021 14:00,12
937,08-01-2021 14:00,08-01-2021 14:15,15.4
938,08-01-2021 14:15,08-01-2021 14:30,15.9
939,08-01-2021 14:30,08-01-2021 14:45,14.4
940,08-01-2021 14:45,08-01-2021 15:00,10
941,08-01-2021 15:00,08-01-2021 15:15,10.1
942,08-01-2021 15:15,08-01-2021 15:30,12.7
943,08-01-2021 15:30,08-01-2021 15:45,14.8
944,08-01-2021 15:45,08-01-2021 16:00,10.8
945,08-01-2021 16:00,08-01-2021 16:15,19.4
946,08-01-2021 16:15,08-01-2021 16:30,19.2
947,08-01-2021 16:30,08-01-2021 16:45,15.8
948,08-01-2021 16:45,08-01-2021 17:00,11.4
949,08-01-2021 17:00,08-01-2021 17:15,15.8
950,08-01-2021 17:15,08-01-2021 17:30,13
951,08-01-2021 17:30,08-01-2021 17:45,17.4
952,08-01-2021 17:45,08-01-2021 18:00,34.7
953,08-01-2021 18:00,08-01-2021 18:15,27.6
954,08-01-2021 18:15,08-01-2021 18:30,17.7
955,08-01-2021 18:30,08-01-2021 18:45,18.3
956,08-01-2021 18:45,08-01-2021 19:00,30.5
957,08-01-2021 19:00,08-01-2021 19:15,25.1
958,08-01-2021 19:15,08-01-2021 19:30,32.1
959,08-01-2021 19:30,08-01-2021 19:45,24
960,08-01-2021 19:45,08-01-2021 20:00,21.3
961,08-01-2021 20:00,08-01-2021 20:15,18.2
962,08-01-2021 20:15,08-01-2021 20:30,30.3
963,08-01-2021 20:30,08-01-2021 20:45,17.5
964,08-01-2021 20:45,08-01-2021 21:00,20.5
965,08-01-2021 21:00,08-01-2021 21:15,12.4
966,08-01-2021 21:15,08-01-2021 21:30,20.2
967,08-01-2021 21:30,08-01-2021 21:45,25.7
968,08-01-2021 21:45,08-01-2021 22:00,39.6
969,08-01-2021 22:00,08-01-2021 22:15,30.8
970,08-01-2021 22:15,08-01-2021 22:30,22.6
971,08-01-2021 22:30,08-01-2021 22:45,16.3
972,08-01-2021 22:45,08-01-2021 23:00,13.2
973,08-01-2021 23:00,08-01-2021 23:15,10.3
974,08-01-2021 23:15,08-01-2021 23:30,3.1
975,08-01-2021 23:30,08-01-2021 23:45,None
976,08-01-2021 23:45,09-01-2021 00:00,None
977,09-01-2021 00:00,09-01-2021 00:15,7.6
978,09-01-2021 00:15,09-01-2021 00:30,6
979,09-01-2021 00:30,09-01-2021 00:45,4.4
980,09-01-2021 00:45,09-01-2021 01:00,3.5
981,09-01-2021 01:00,09-01-2021 01:15,2.7
982,09-01-2021 01:15,09-01-2021 01:30,6.2
983,09-01-2021 01:30,09-01-2021 01:45,3.2
984,09-01-2021 01:45,09-01-2021 02:00,1.1
985,09-01-2021 02:00,09-01-2021 02:15,3.1
986,09-01-2021 02:15,09-01-2021 02:30,5.9
987,09-01-2021 02:30,09-01-2021 02:45,4.2
988,09-01-2021 02:45,09-01-2021 03:00,5.9
989,09-01-2021 03:00,09-01-2021 03:15,2.7
990,09-01-2021 03:15,09-01-2021 03:30,6.5
991,09-01-2021 03:30,09-01-2021 03:45,4.2
992,09-01-2021 03:45,09-01-2021 04:00,3.8
993,09-01-2021 04:00,09-01-2021 04:15,None
994,09-01-2021 04:15,09-01-2021 04:30,0.6
995,09-01-2021 04:30,09-01-2021 04:45,4.5
996,09-01-2021 04:45,09-01-2021 05:00,None
997,09-01-2021 05:00,09-01-2021 05:15,4.5
998,09-01-2021 05:15,09-01-2021 05:30,2
999,09-01-2021 05:30,09-01-2021 05:45,3.4
1000,09-01-2021 05:45,09-01-2021 06:00,3.8
1001,09-01-2021 06:00,09-01-2021 06:15,5.5
1002,09-01-2021 06:15,09-01-2021 06:30,5.9
1003,09-01-2021 06:30,09-01-2021 06:45,3.3
1004,09-01-2021 06:45,09-01-2021 07:00,7.4
1005,09-01-2021 07:00,09-01-2021 07:15,9.3
1006,09-01-2021 07:15,09-01-2021 07:30,12.2
1007,09-01-2021 07:30,09-01-2021 07:45,21.3
1008,09-01-2021 07:45,09-01-2021 08:00,27.2
1009,09-01-2021 08:00,09-01-2021 08:15,14.5
1010,09-01-2021 08:15,09-01-2021 08:30,16.2
1011,09-01-2021 08:30,09-01-2021 08:45,15.1
1012,09-01-2021 08:45,09-01-2021 09:00,16.5
1013,09-01-2021 09:00,09-01-2021 09:15,12.9
1014,09-01-2021 09:15,09-01-2021 09:30,13
1015,09-01-2021 09:30,09-01-2021 09:45,None
1016,09-01-2021 09:45,09-01-2021 10:00,None
1017,09-01-2021 10:00,09-01-2021 10:15,None
